t_s,sinal_filtrado,janela,classificacao
2.0,-0.0013597428243352,5,0
2.002,-0.0012028905243352,5,0
2.004,-0.0012685007576686,5,0
2.006,-0.0013341109910019,5,0
2.008,-0.0013997212243352,5,0
2.01,-0.0014587329243352,5,0
2.012,-0.0015177446243352,5,0
2.014,-0.0015767563243352,5,0
2.016,-0.0013304063743352,5,0
2.018,-0.0010840564243352,5,0
2.02,-0.0013007432243352,5,0
2.022,-0.0014138328493352,5,0
2.024,-0.0015269224743352,5,0
2.026,-0.0016400120993352,5,0
2.028,-0.0017531017243352,5,0
2.03,-0.0014576560243352,5,0
2.032,-0.0011622103243352,5,0
2.034,-0.0011261523243352,5,0
2.036,-0.0012355484243352,5,0
2.038,-0.0019065902243352,5,0
2.04,-0.0019032022243352,5,0
2.042,-0.0018998142243352,5,0
2.044,-0.0018964262243352,5,0
2.046,-0.0012881834243352,5,0
2.048,-0.0010937364243352,5,0
2.05,-0.0012636204243352,5,0
2.052,-0.0015889652243352,5,0
2.054,-0.0014737490243352,5,0
2.056,-0.0013585328243352,5,0
2.058,-0.0012433166243352,5,0
2.06,-0.0011281004243352,5,0
2.062,-0.0012880987243352,5,0
2.064,-0.0013407095243352,5,0
2.066,-0.0013933203243352,5,0
2.068,-0.0014552965243352,5,0
2.07,-0.0015172727243352,5,0
2.072,-0.0015792489243352,5,0
2.074,-0.0016412251243352,5,0
2.076,-0.0011754477243352,5,0
2.078,-0.0012416105243352,5,0
2.08,-0.0012617933243352,5,0
2.082,-0.0014088022743352,5,0
2.084,-0.0015558112243352,5,0
2.086,-0.0017028201743352,5,0
2.088,-0.0018498291243352,5,0
2.09,-0.0012943302243352,5,0
2.092,-0.0012295710243352,5,0
2.094,-0.0012779468243352,5,0
2.096,-0.0018739686243352,5,0
2.098,-0.0017693368993352,5,0
2.1,-0.0016647051743352,5,0
2.102,-0.0015600734493352,5,0
2.104,-0.0014554417243352,5,0
2.106,-0.0012012328243352,5,0
2.108,-0.0013059462243352,5,0
2.11,-0.0015743968243352,5,0
2.112,-0.0015710733576686,5,0
2.114,-0.0015677498910019,5,0
2.116,-0.0015644264243352,5,0
2.118,-0.0013840517243352,5,0
2.12,-0.0012036770243352,5,0
2.122,-0.0012993638243352,5,0
2.124,-0.0013539469243352,5,0
2.126,-0.0014858288576686,5,0
2.128,-0.0016177107910019,5,0
2.13,-0.0017495927243352,5,0
2.132,-0.0012724292243352,5,0
2.134,-0.0012698882243352,5,0
2.136,-0.0012673472243352,5,0
2.138,-0.0012770465843352,5,0
2.14,-0.0012867459443352,5,0
2.142,-0.0012964453043352,5,0
2.144,-0.0013061446643352,5,0
2.146,-0.0013158440243352,5,0
2.148,-0.0012556586243352,5,0
2.15,-0.0011954732243352,5,0
2.152,-0.0012129335243352,5,0
2.154,-0.0018114237243352,5,0
2.156,-0.0017186772243352,5,0
2.158,-0.0016259307243352,5,0
2.16,-0.0015331842243352,5,0
2.162,-0.0014404377243352,5,0
2.164,-0.0011596572243352,5,0
2.166,-0.0012582359243352,5,0
2.168,-0.0015254039243352,5,0
2.17,-0.0015439411243352,5,0
2.172,-0.0015624783243352,5,0
2.174,-0.0015810155243352,5,0
2.176,-0.0013683822243352,5,0
2.178,-0.0011557489243352,5,0
2.18,-0.0013059704243352,5,0
2.182,-0.0013877833643352,5,0
2.184,-0.0014695963043352,5,0
2.186,-0.0015514092443352,5,0
2.188,-0.0016332221843352,5,0
2.19,-0.0017150351243352,5,0
2.192,-0.0012018136243352,5,0
2.194,-0.0012166966243352,5,0
2.196,-0.0012123043243352,5,0
2.198,-0.0013856489243352,5,0
2.2,-0.0015589935243352,5,0
2.202,-0.0017323381243352,5,0
2.204,-0.0019056827243352,5,0
2.206,-0.0012755631243352,5,0
2.208,-0.0011571888243352,5,0
2.21,-0.0012196853243352,5,0
2.212,-0.0018236689243352,5,0
2.214,-0.0016901010576686,5,0
2.216,-0.0015565331910019,5,0
2.218,-0.0014229653243352,5,0
2.22,-0.0012806874743352,5,0
2.222,-0.0011384096243352,5,0
2.224,-0.0012324508243352,5,0
2.226,-0.0015085849243352,5,0
2.228,-0.0014145013743352,5,0
2.23,-0.0013204178243352,5,0
2.232,-0.0012263342743352,5,0
2.234,-0.0011322507243352,5,0
2.236,-0.0012272962243352,5,0
2.238,-0.0012579152743352,5,0
2.24,-0.0012885343243352,5,0
2.242,-0.0014004199993352,5,0
2.244,-0.0015123056743352,5,0
2.246,-0.0016241913493352,5,0
2.248,-0.0017360770243352,5,0
2.25,-0.0012189835243352,5,0
2.252,-0.0012254570243352,5,0
2.254,-0.0011970825243352,5,0
2.256,-0.0012260559743352,5,0
2.258,-0.0012550294243352,5,0
2.26,-0.0012840028743352,5,0
2.262,-0.0013129763243352,5,0
2.264,-0.0012509517243352,5,0
2.266,-0.0011889271243352,5,0
