t_s,sinal_filtrado
0.000000000000000000e+00,-1.377541924335291823e-03
2.000000000000000042e-03,-1.377541924335291823e-03
4.000000000000000083e-03,-1.377541924335291823e-03
6.000000000000000125e-03,-1.084915524335292730e-03
8.000000000000000167e-03,-1.178521124335290410e-03
1.000000000000000021e-02,-9.647020243352885660e-04
1.200000000000000025e-02,-1.105080174335289298e-03
1.400000000000000029e-02,-1.245458324335290030e-03
1.600000000000000033e-02,-1.385836474335290763e-03
1.799999999999999864e-02,-1.526214624335291495e-03
2.000000000000000042e-02,-1.109030824335291432e-03
2.199999999999999872e-02,-8.828697243352875978e-04
2.400000000000000050e-02,-9.370511043352881819e-04
2.599999999999999881e-02,-9.912324843352887660e-04
2.800000000000000058e-02,-1.045413864335289350e-03
2.999999999999999889e-02,-1.099595244335289934e-03
3.200000000000000067e-02,-1.153776624335290518e-03
3.400000000000000244e-02,-1.116411824335290445e-03
3.599999999999999728e-02,-9.390016243352936054e-04
3.799999999999999906e-02,-1.740650824335287367e-03
4.000000000000000083e-02,-1.781491349335288191e-03
4.200000000000000261e-02,-1.822331874335289016e-03
4.399999999999999745e-02,-1.863172399335289841e-03
4.599999999999999922e-02,-1.904012924335290666e-03
4.800000000000000100e-02,-1.283742724335290575e-03
5.000000000000000278e-02,-1.083040024335294588e-03
5.199999999999999761e-02,-1.162754824335293820e-03
5.399999999999999939e-02,-1.242469624335293052e-03
5.600000000000000117e-02,-1.322184424335292284e-03
5.800000000000000294e-02,-1.401899224335291516e-03
5.999999999999999778e-02,-1.291490757668625061e-03
6.199999999999999956e-02,-1.181082291001958606e-03
6.400000000000000133e-02,-1.070673824335292151e-03
6.600000000000000311e-02,-1.154091224335289378e-03
6.800000000000000488e-02,-9.392920243352920195e-04
7.000000000000000666e-02,-1.027956791001958387e-03
7.199999999999999456e-02,-1.116621557668624753e-03
7.399999999999999634e-02,-1.205286324335291120e-03
7.599999999999999811e-02,-1.041809274335293509e-03
7.799999999999999989e-02,-8.783322243352958969e-04
8.000000000000000167e-02,-1.052325384335294932e-03
8.200000000000000344e-02,-1.226318544335293966e-03
8.400000000000000522e-02,-1.400311704335293218e-03
8.599999999999999312e-02,-1.574304864335292252e-03
8.799999999999999489e-02,-1.748298024335291287e-03
8.999999999999999667e-02,-1.479484424335291391e-03
9.199999999999999845e-02,-1.210670824335291496e-03
9.400000000000000022e-02,-1.179989257668625363e-03
9.600000000000000200e-02,-1.149307691001959231e-03
9.800000000000000377e-02,-1.118626124335293098e-03
1.000000000000000056e-01,-1.115546674335290978e-03
1.019999999999999934e-01,-1.112467224335288857e-03
1.039999999999999952e-01,-1.151188568779733636e-03
1.059999999999999970e-01,-1.189909913224178632e-03
1.079999999999999988e-01,-1.228631257668623411e-03
1.100000000000000006e-01,-1.267352602113068190e-03
1.120000000000000023e-01,-1.306073946557513186e-03
1.140000000000000041e-01,-1.344795291001957965e-03
1.160000000000000059e-01,-1.383516635446402961e-03
1.179999999999999938e-01,-1.422237979890847740e-03
1.199999999999999956e-01,-1.460959324335292520e-03
1.219999999999999973e-01,-1.091292224335290578e-03
1.239999999999999991e-01,-1.157213024335291413e-03
1.260000000000000009e-01,-1.288820691001958327e-03
1.280000000000000027e-01,-1.420428357668625241e-03
1.300000000000000044e-01,-1.552036024335292155e-03
1.320000000000000062e-01,-8.584035243352911015e-04
1.340000000000000080e-01,-1.011962607668624552e-03
1.360000000000000098e-01,-1.165521691001958002e-03
1.380000000000000115e-01,-1.319080774335291452e-03
1.400000000000000133e-01,-1.472639857668624902e-03
1.419999999999999873e-01,-1.626198941001958352e-03
1.439999999999999891e-01,-1.779758024335291802e-03
1.459999999999999909e-01,-1.223073324335291132e-03
1.479999999999999927e-01,-1.148077524335293018e-03
1.499999999999999944e-01,-9.716716243352921389e-04
1.519999999999999962e-01,-1.288901357668625252e-03
1.539999999999999980e-01,-1.606131091001958364e-03
1.559999999999999998e-01,-1.923360824335291694e-03
1.580000000000000016e-01,-1.313678124335292477e-03
1.600000000000000033e-01,-1.223000724335288059e-03
1.620000000000000051e-01,-1.253311224335288418e-03
1.640000000000000069e-01,-1.283621724335288778e-03
1.660000000000000087e-01,-1.313932224335289138e-03
1.680000000000000104e-01,-1.344242724335289714e-03
1.700000000000000122e-01,-1.374553224335290074e-03
1.719999999999999862e-01,-1.404863724335290434e-03
1.739999999999999880e-01,-1.435174224335290794e-03
1.759999999999999898e-01,-1.164932824335294936e-03
1.779999999999999916e-01,-9.338954243352931561e-04
1.799999999999999933e-01,-1.060299284335292731e-03
1.819999999999999951e-01,-1.186703144335292306e-03
1.839999999999999969e-01,-1.313107004335292097e-03
1.859999999999999987e-01,-1.439510864335291672e-03
1.880000000000000004e-01,-1.565914724335291247e-03
1.900000000000000022e-01,-1.129395124335290379e-03
1.920000000000000040e-01,-1.175024224335293604e-03
1.940000000000000058e-01,-8.732865243352913587e-04
1.960000000000000075e-01,-1.089828124335291346e-03
1.980000000000000093e-01,-1.306369724335291332e-03
2.000000000000000111e-01,-1.522911324335291319e-03
2.020000000000000129e-01,-1.739452924335291306e-03
2.039999999999999869e-01,-1.133545424335290555e-03
2.059999999999999887e-01,-1.053062274335291905e-03
2.079999999999999905e-01,-9.725791243352932547e-04
2.099999999999999922e-01,-1.707726724335289353e-03
2.119999999999999940e-01,-1.818248124335290934e-03
2.139999999999999958e-01,-1.928769524335292515e-03
2.159999999999999976e-01,-1.282242324335292408e-03
2.179999999999999993e-01,-1.089344124335291097e-03
2.200000000000000011e-01,-1.082846424335292754e-03
2.220000000000000029e-01,-1.076348724335294410e-03
2.240000000000000047e-01,-1.209448724335288050e-03
2.260000000000000064e-01,-1.258166349335288793e-03
2.280000000000000082e-01,-1.306883974335289536e-03
2.300000000000000100e-01,-1.355601599335290279e-03
2.320000000000000118e-01,-1.404319224335291022e-03
