t_s,sinal_filtrado,janela
0.0,-0.0013775419243352918,1
0.002,-0.0013775419243352918,1
0.004,-0.0013775419243352918,1
0.006,-0.0010849155243352927,1
0.008,-0.0011785211243352904,1
0.01,-0.0009647020243352883,1
0.012,-0.0011050801743352893,1
0.014,-0.00124545832433529,1
0.016,-0.0013858364743352908,1
0.018,-0.0015262146243352915,1
0.02,-0.0011090308243352914,1
0.022,-0.0008828697243352877,1
0.024,-0.000937051104335288,1
0.026,-0.0009912324843352888,1
0.028,-0.0010454138643352891,1
0.03,-0.00109959524433529,1
0.032,-0.0011537766243352903,1
0.034,-0.0011164118243352904,1
0.036,-0.0009390016243352936,1
0.038,-0.0017406508243352871,1
0.04,-0.001781491349335288,1
0.042,-0.0018223318743352888,1
0.044,-0.0018631723993352896,1
0.046,-0.0019040129243352904,1
0.048,-0.0012837427243352904,1
0.05,-0.0010830400243352944,1
0.052,-0.0011627548243352938,1
0.054,-0.001242469624335293,1
0.056,-0.0013221844243352923,1
0.058,-0.0014018992243352915,1
0.06,-0.001291490757668625,1
0.062,-0.0011810822910019586,1
0.064,-0.001070673824335292,1
0.066,-0.0011540912243352892,1
0.068,-0.000939292024335292,1
0.07,-0.0010279567910019584,1
0.072,-0.0011166215576686248,1
0.07399999999999998,-0.0012052863243352911,1
0.076,-0.0010418092743352935,1
0.078,-0.000878332224335296,1
0.08,-0.0010523253843352947,1
0.082,-0.001226318544335294,1
0.084,-0.0014003117043352932,1
0.08599999999999998,-0.0015743048643352923,1
0.08799999999999998,-0.0017482980243352913,1
0.08999999999999998,-0.0014794844243352912,1
0.092,-0.0012106708243352915,1
0.094,-0.0011799892576686251,1
0.096,-0.0011493076910019592,1
0.098,-0.001118626124335293,1
0.1,-0.0011155466743352908,1
0.102,-0.0011124672243352889,1
0.104,-0.0011511885687797336,1
0.106,-0.0011899099132241786,1
0.108,-0.0012286312576686234,1
0.11,-0.001267352602113068,1
0.112,-0.0013060739465575132,1
0.114,-0.001344795291001958,1
0.116,-0.0013835166354464027,1
0.118,-0.0014222379798908475,1
0.12,-0.0014609593243352923,1
0.122,-0.0010912922243352904,1
0.124,-0.0011572130243352914,1
0.126,-0.0012888206910019583,1
0.128,-0.0014204283576686252,1
0.13,-0.001552036024335292,1
0.132,-0.000858403524335291,1
0.134,-0.0010119626076686243,1
0.136,-0.001165521691001958,1
0.138,-0.0013190807743352915,1
0.14,-0.001472639857668625,1
0.142,-0.0016261989410019584,1
0.144,-0.0017797580243352918,1
0.146,-0.0012230733243352911,1
0.148,-0.001148077524335293,1
0.15,-0.000971671624335292,1
0.152,-0.0012889013576686253,1
0.154,-0.0016061310910019584,1
0.156,-0.001923360824335292,1
0.158,-0.0013136781243352925,1
0.16,-0.001223000724335288,1
0.162,-0.0012533112243352884,1
0.164,-0.0012836217243352888,1
0.166,-0.0013139322243352891,1
0.168,-0.0013442427243352895,1
0.17,-0.00137455322433529,1
0.172,-0.0014048637243352904,1
0.174,-0.0014351742243352908,1
0.176,-0.0011649328243352947,1
0.178,-0.0009338954243352932,1
0.18,-0.0010602992843352927,1
0.182,-0.0011867031443352923,1
0.184,-0.001313107004335292,1
0.186,-0.0014395108643352917,1
0.188,-0.0015659147243352912,1
0.19,-0.0011293951243352904,1
0.192,-0.0011750242243352936,1
0.194,-0.0008732865243352914,1
0.196,-0.0010898281243352911,1
0.198,-0.0013063697243352911,1
0.2,-0.001522911324335291,1
0.202,-0.0017394529243352913,1
0.204,-0.0011335454243352903,1
0.206,-0.001053062274335292,1
0.208,-0.0009725791243352931,1
0.21,-0.0017077267243352891,1
0.212,-0.0018182481243352907,1
0.214,-0.0019287695243352923,1
0.216,-0.0012822423243352924,1
0.218,-0.001089344124335291,1
0.22,-0.0010828464243352928,1
0.222,-0.0010763487243352944,1
0.224,-0.001209448724335288,1
0.226,-0.0012581663493352888,1
0.228,-0.0013068839743352895,1
0.23,-0.0013556015993352903,1
0.232,-0.001404319224335291,1
0.234,-0.0010746789243352931,1
0.236,-0.0011527602243352924,1
0.238,-0.0009310882243352899,1
0.24,-0.00108863627433529,1
0.242,-0.0012461843243352904,1
0.244,-0.0014037323743352906,1
0.246,-0.0015612804243352908,1
0.248,-0.00118255042433529,1
0.25,-0.0008771948243352922,1
0.252,-0.0009405383243352924,1
0.254,-0.0010038818243352926,1
0.256,-0.0010672253243352928,1
0.258,-0.0011305688243352927,1
0.26,-0.001193912324335293,1
0.262,-0.0011292257243352907,1
0.264,-0.0009662145243352939,1
0.266,-0.001317882874335291,1
0.268,-0.0016695512243352882,1
0.27,-0.0017490764576686229,1
0.272,-0.0018286016910019568,1
0.274,-0.001908126924335292,1
0.276,-0.001288582724335291,1
0.278,-0.0010809951243352899,1
0.28,-0.0010971244243352903,1
0.282,-0.0011791442743352906,1
0.284,-0.0012611641243352907,1
0.286,-0.0013431839743352908,1
0.288,-0.0014252038243352909,1
0.29,-0.0010888601243352924,1
0.292,-0.0009290191243352952,1
0.294,-0.0010628039843352944,1
0.296,-0.001196588844335294,1
0.298,-0.0013303737043352931,1
0.3,-0.0014641585643352924,1
0.302,-0.0015979434243352918,1
0.304,-0.001366494624335292,1
0.306,-0.001135045824335292,1
0.308,-0.001167982024335292,1
0.31,-0.0008838135243352876,1
0.312,-0.001172378357668622,1
0.314,-0.0014609431910019564,1
0.316,-0.001749508024335291,1
0.318,-0.0014363721243352912,1
0.32,-0.0011232362243352911,1
0.322,-0.0013277020243352912,1
0.324,-0.001532167824335291,1
0.326,-0.0017366336243352907,1
0.328,-0.0019410994243352908,1
0.33,-0.0016246965243352904,1
0.332,-0.0013082936243352904,1
0.334,-0.0010902879243352946,1
0.336,-0.0010908384743352944,1
0.338,-0.001091389024335294,1
0.34,-0.0010919395743352938,1
0.342,-0.0010924901243352936,1
0.344,-0.001093040674335293,1
0.346,-0.001093591224335293,1
0.348,-0.0011396196243352924,1
0.35,-0.0011856480243352917,1
0.352,-0.0009440836243352899,1
0.354,-0.0011641866576686236,1
0.356,-0.0013842896910019572,1
0.358,-0.001604392724335291,1
0.36,-0.0011394018243352927,1
0.362,-0.0011422150743352932,1
0.364,-0.001145028324335294,1
0.366,-0.0008751620243352894,1
0.368,-0.0010926201993352903,1
