t_s,sinal_filtrado,janela,classificacao
18.512,-1.4702166435107725e-05,38,0
18.514,-1.0271906401480653e-05,38,0
18.516,-5.7584889772599164e-06,38,0
18.518,-1.2387324702899052e-06,38,0
18.52,3.1962220229302544e-06,38,0
18.522,7.4451625605569615e-06,38,0
18.524,1.1402180605163644e-05,38,0
18.526,1.496280197243864e-05,38,0
18.528,1.8030308242239332e-05,38,0
18.53,2.052157696196652e-05,38,0
18.532,2.237179877994345e-05,38,0
18.534,2.353758311542729e-05,38,0
18.536,2.3998200720173057e-05,38,0
18.538,2.375496457156849e-05,38,0
18.54,2.2828962435366045e-05,38,0
18.542,2.1257524367106783e-05,38,0
18.544,1.9089949880542603e-05,38,0
18.546,1.6383086525567244e-05,38,0
18.548,1.3197285981384e-05,38,0
18.55,9.593095581211016e-06,38,0
18.552,5.628861461411879e-06,38,0
18.554,1.3592703979799008e-06,38,0
18.556,-3.165256638098115e-06,38,0
18.558,-7.898475018948702e-06,38,0
18.56,-1.2797713333175853e-05,38,0
18.562,-1.782295861517768e-05,38,0
18.564,-2.2935854110703167e-05,38,0
18.566,-2.809881076070528e-05,38,0
18.568,-3.327433549686772e-05,38,0
18.57,-3.8424552592525845e-05,38,0
18.572,-4.351081392446828e-05,38,0
18.574,-4.849329515471072e-05,38,0
18.576,-5.33305493681594e-05,38,0
18.578,-5.797910855701533e-05,38,0
18.58,-6.239332967821841e-05,38,0
18.582,-6.65257005765981e-05,38,0
18.584,-7.032772306500519e-05,38,0
18.586,-7.375133213486585e-05,38,0
18.588,-7.675068067817245e-05,38,0
18.59,-7.928406498695564e-05,38,0
18.592,-8.131577301963649e-05,38,0
18.594,-8.281766902691776e-05,38,0
18.596,-8.377037701169367e-05,38,0
18.598,-8.416400279131403e-05,38,0
18.6,-8.399841435969054e-05,38,0
18.602,-8.3283124895338e-05,38,0
18.604,-8.203677830043953e-05,38,0
18.606,-8.028617853745462e-05,38,0
18.608,-7.806479206150963e-05,38,0
18.61,-7.5410706829614e-05,38,0
18.612,-7.236413821213752e-05,38,0
18.614,-6.896469398949357e-05,38,0
18.616,-6.524870056005912e-05,38,0
18.618,-6.124693676579085e-05,38,0
18.62,-5.698313941184799e-05,38,0
18.622,-5.2473625056667616e-05,38,0
18.624,-4.772826543102442e-05,38,0
18.626,-4.2752845626587925e-05,38,0
18.628,-3.755259080629899e-05,38,0
18.63,-3.213645981255136e-05,38,0
18.632,-2.652171975024752e-05,38,0
18.634,-2.073831405864901e-05,38,0
18.636,-1.4832561770248468e-05,38,0
18.638,-8.869752781475777e-06,38,0
18.64,-2.935257279441306e-06,38,0
18.642,2.8661363338373115e-06,38,0
18.644,8.412816855073022e-06,38,0
18.646,1.3570896730689475e-05,38,0
18.648,1.8200555028962764e-05,38,0
18.65,2.216383149731456e-05,38,0
18.652,2.5333333876786088e-05,38,0
18.654,2.760113274038232e-05,38,0
18.656,2.8886968093649168e-05,38,0
18.658,2.914486174903744e-05,38,0
18.66,2.836737710072737e-05,38,0
18.662,2.65870572713074e-05,38,0
18.664,2.387491145512128e-05,38,0
18.666,2.033614091175915e-05,38,0
18.668,1.6103572592109376e-05,38,0
18.67,1.13294767372279e-05,38,0
18.672,6.176561444483657e-06,38,0
18.674,8.089567347413383e-07,38,0
18.676,-4.616060007498198e-06,38,0
18.678,-9.95496468539941e-06,38,0
18.68,-1.5083052567373503e-05,38,0
18.682,-1.989742683042668e-05,38,0
18.684,-2.431789204847181e-05,38,0
18.686,-2.8285926345002795e-05,38,0
18.688,-3.176206805908606e-05,38,0
18.69,-3.472221481456434e-05,38,0
18.692,-3.715348357035955e-05,38,0
18.694,-3.905035718781596e-05,38,0
18.696,-4.041178074988203e-05,38,0
18.698,-4.123965404620567e-05,38,0
18.7,-4.153884440663067e-05,38,0
18.702,-4.131850509025641e-05,38,0
18.704,-4.059422477475793e-05,38,0
18.706,-3.939041657000442e-05,38,0
18.708,-3.774236990983753e-05,38,0
18.71,-3.569747078411535e-05,38,0
18.712,-3.3315204924824026e-05,38,0
18.714,-3.0665709798087174e-05,38,0
18.716,-2.7826840828035267e-05,38,0
18.718,-2.4879917076108308e-05,38,0
18.72,-2.1904466204772296e-05,38,0
18.722,-1.8972414105331237e-05,38,0
18.724,-1.6142294503565237e-05,38,0
18.726,-1.3454165008031084e-05,38,0
18.728,-1.09259310942912e-05,38,0
18.73,-8.551633078305382e-06,38,0
18.732,-6.3019546837204845e-06,38,0
18.734,-4.126867087901543e-06,38,0
18.736,-1.9600618621956075e-06,38,0
18.738,2.752845389836317e-07,38,0
18.74,2.6598840820216512e-06,38,0
18.742,5.271332409211606e-06,38,0
18.744,8.177257538131495e-06,38,0
18.746,1.1429162316404748e-05,38,0
18.748,1.5057401968975792e-05,38,0
18.75,1.9067560095051832e-05,38,0
18.752,2.3438325547466404e-05,38,0
18.754,2.812088328094715e-05,38,0
18.756,3.303978600948574e-05,38,0
18.758,3.809523028367296e-05,38,0
18.76,4.316663199170457e-05,38,0
18.762,4.811739845552008e-05,38,0
18.764,5.2800782526775416e-05,38,0
18.766,5.7066623813506085e-05,38,0
18.768,6.076865889964005e-05,38,0
18.77,6.37719900419443e-05,38,0
18.772,6.59602638350507e-05,38,0
18.774,6.724209847257694e-05,38,0
18.776,6.755630784089095e-05,38,0
18.778,6.687554609813614e-05,38,0
18.78,6.520815437110921e-05,38,0
18.782,6.25981730509721e-05,38,0
18.784,5.912361001653195e-05,38,0
18.786,5.489311338119192e-05,38,0
18.788,5.0041244887681616e-05,38,0
18.79,4.472264112892922e-05,38,0
18.792,3.910546570474701e-05,38,0
18.794,3.336461854280916e-05,38,0
18.796,2.7675127006805e-05,38,0
18.798,2.2206028204542702e-05,38,0
18.8,1.711493475503305e-05,38,0
18.802,1.254338734147412e-05,38,0
18.804,8.613024429432017e-06,38,0
18.806,5.422553530559064e-06,38,0
18.808,3.0455218766870234e-06,38,0
18.81,1.528936629658582e-06,38,0
18.812,8.927984389095666e-07,38,0
18.814,1.1305520281281437e-06,38,0
18.816,2.2103805409970693e-06,38,0
18.818,4.077245393851066e-06,38,0
18.82,6.655592086362083e-06,38,0
18.822,9.852649463462151e-06,38,0
18.824,1.356222586954517e-05,38,0
18.826,1.766886945889724e-05,38,0
18.828,2.2052216249715927e-05,38,0
18.83,2.6591296778488825e-05,38,0
18.832,3.1168547408847225e-05,38,0
18.834,3.567331711030014e-05,38,0
18.836,4.000474871253365e-05,38,0
18.838,4.407397935975326e-05,38,0
18.84,4.780563532391236e-05,38,0
18.842,5.113863145468644e-05,38,0
18.844,5.4026337721208e-05,38,0
18.846,5.643622176599462e-05,38,0
18.848,5.8349117787541005e-05,38,0
18.85,5.975831847035176e-05,38,0
18.852,6.066869968367101e-05,38,0
18.854,6.109601414812696e-05,38,0
18.856,6.106634147282062e-05,38,0
18.858,6.061552767634296e-05,38,0
18.86,5.978835596925872e-05,38,0
18.862,5.863720042754084e-05,38,0
18.864,5.7220023919160704e-05,38,0
18.866,5.559774575421076e-05,38,0
18.868,5.383115536052702e-05,38,0
18.87,5.1977634696619366e-05,38,0
18.872,5.0087969846818594e-05,38,0
18.874,4.820352535686253e-05,38,0
18.876,4.635406304654808e-05,38,0
18.878,4.455648393411165e-05,38,0
18.88,4.2814697080482245e-05,38,0
18.882,4.112067271375275e-05,38,0
18.884,3.945658633250518e-05,38,0
18.886,3.77978576249198e-05,38,0
18.888,3.611683138355549e-05,38,0
18.89,3.4386807976745486e-05,38,0
18.892,3.258608128420719e-05,38,0
18.894,3.070158757489941e-05,38,0
18.896,2.8731758260906128e-05,38,0
18.898,2.668824490293693e-05,38,0
18.9,2.45963301048962e-05,38,0
18.902,2.2494001140113616e-05,38,0
18.904,2.0429801905359848e-05,38,0
18.906,1.845967348485924e-05,38,0
18.908,1.664305568763408e-05,38,0
18.91,1.5038575846581084e-05,38,0
18.912,1.3699681123441632e-05,38,0
18.914,1.2670536636962876e-05,38,0
18.916,1.1982431689943376e-05,38,0
18.918,1.1650875713140776e-05,38,0
18.92,1.1673543251633263e-05,38,0
18.922,1.2029205179714988e-05,38,0
18.924,1.2677741076877526e-05,38,0
18.926,1.3561280149954356e-05,38,0
18.928,1.4606463808390812e-05,38,0
18.93,1.5727740702411604e-05,38,0
18.932,1.683150763337234e-05,38,0
18.934,1.7820846535812293e-05,38,0
18.936,1.86005969002925e-05,38,0
18.938,1.9082503454646663e-05,38,0
18.94,1.9190147836591863e-05,38,0
18.942,1.8863325579591653e-05,38,0
18.944,1.806152186736795e-05,38,0
18.946,1.676620533714754e-05,38,0
18.948,1.4981785254817736e-05,38,0
18.95,1.2735221288893857e-05,38,0
18.952,1.0074390833798986e-05,38,0
18.954,7.065387686319419e-06,38,0
18.956,3.7889737430716096e-06,38,0
18.958,3.364622667335068e-07,38,0
18.96,-3.194642359696341e-06,38,0
18.962,-6.704939026284623e-06,38,0
18.964,-1.0097138291507116e-05,38,0
18.966,-1.327967050695446e-05,38,0
18.968,-1.6169835680446294e-05,38,0
18.97,-1.869644142823298e-05,38,0
18.972,-2.0801872396387728e-05,38,0
18.974,-2.244354301252207e-05,38,0
18.976,-2.3594691497467225e-05,38,0
18.978,-2.424448505013521e-05,38,0
18.98,-2.43974536813696e-05,38,0
18.982,-2.4072342012835576e-05,38,0
18.984,-2.3300509223652087e-05,38,0
18.986,-2.212399329664777e-05,38,0
18.988,-2.0593322391481645e-05,38,0
18.99,-1.876513779791196e-05,38,0
18.992,-1.6699684280219412e-05,38,0
18.994,-1.445822129145972e-05,38,0
18.996,-1.2100436619894092e-05,38,0
18.998,-9.682002801641622e-06,38,0
19.0,-7.252450907394222e-06,39,0
19.002,-4.85350388342567e-06,39,0
19.004,-2.517947315222377e-06,39,0
19.006,-2.690732485852188e-07,39,0
19.008,1.8793004590147376e-06,39,0
19.01,3.922297544732996e-06,39,0
19.012,5.863068656948744e-06,39,0
19.014,7.711631612312908e-06,39,0
19.016,9.483550653304964e-06,39,0
19.018,1.1198498362064503e-05,39,0
19.02,1.2878747476600922e-05,39,0
19.022,1.4547654343214424e-05,39,0
19.024,1.622819751272032e-05,39,0
19.026,1.7941634863570348e-05,39,0
19.028,1.9706340761274345e-05,39,0
19.03,2.1536867716616772e-05,39,0
19.032,2.344325789690624e-05,39,0
19.034,2.5430630643555978e-05,39,0
19.036,2.749907459521888e-05,39,0
19.038,2.9643839511565388e-05,39,0
19.04,3.185575327926117e-05,39,0
19.042,3.412172430771015e-05,39,0
19.044,3.642516866540761e-05,39,0
19.046,3.8746236243893695e-05,39,0
19.048,4.106178980515787e-05,39,0
19.05,4.334519507968248e-05,39,0
19.052,4.556607501524529e-05,39,0
19.054,4.76902221627664e-05,39,0
19.056,4.967983166803102e-05,39,0
19.058,5.149414771699875e-05,39,0
19.06,5.309056336225074e-05,39,0
19.062,5.442618956327692e-05,39,0
19.064,5.545987522312387e-05,39,0
19.066,5.6154593248450525e-05,39,0
19.068,5.64800369787755e-05,39,0
19.07,5.641522448890728e-05,39,0
19.072,5.595087925437863e-05,39,0
19.074,5.509134713350029e-05,39,0
19.076,5.385584407844177e-05,39,0
19.078,5.227890015758556e-05,39,0
19.08,5.04099396974381e-05,39,0
19.082,4.831200648093247e-05,39,0
19.084,4.605971924818362e-05,39,0
19.086,4.373661063424182e-05,39,0
19.088,4.14320266326381e-05,39,0
19.09,3.9237738536581206e-05,39,0
19.092,3.724437607725278e-05,39,0
19.094,3.553775461111405e-05,39,0
19.096,3.41951469862778e-05,39,0
19.098,3.3281557995852454e-05,39,0
19.1,3.284611796875774e-05,39,0
19.102,3.2918803231462055e-05,39,0
19.104,3.3507754430952995e-05,39,0
19.106,3.459746247225558e-05,39,0
19.108,3.6148050770278274e-05,39,0
19.11,3.809583979001568e-05,39,0
19.112,4.0355327281932847e-05,39,0
19.114,4.282262251533487e-05,39,0
19.116,4.538023985291303e-05,39,0
19.118,4.790302110395929e-05,39,0
19.12,5.026482956410138e-05,39,0
19.122,5.234553702122763e-05,39,0
19.124,5.403773281668343e-05,39,0
19.126,5.525257243935639e-05,39,0
19.128,5.592428316267666e-05,39,0
19.13,5.6013034841804125e-05,39,0
19.132,5.5506099319094026e-05,39,0
19.134,5.4417389579893774e-05,39,0
19.136,5.2785557130649297e-05,39,0
19.138,5.067086222079069e-05,39,0
19.14,4.815107872325058e-05,39,0
19.142,4.531678195339631e-05,39,0
19.144,4.2266446150692655e-05,39,0
19.146,3.910176574944375e-05,39,0
19.148,3.592348692004267e-05,39,0
19.15,3.2827867113720334e-05,39,0
19.152,2.9903763513314023e-05,39,0
19.154,2.7230305604758268e-05,39,0
19.156,2.4875098873203825e-05,39,0
19.158,2.289292650626761e-05,39,0
19.16,2.132496954282776e-05,39,0
19.162,2.0198607364117373e-05,39,0
19.164,1.952782092179938e-05,39,0
19.166,1.931411014008996e-05,39,0
19.168,1.954774123957524e-05,39,0
19.17,2.020911838956172e-05,39,0
19.172,2.1270117780892103e-05,39,0
19.174,2.2695297723194167e-05,39,0
