t_s,sinal_filtrado,janela
11.742,-3.4879863343291025e-05,24
11.744,-3.962989881249264e-05,24
11.746,-4.475356508546195e-05,24
11.748,-5.0140962659032456e-05,24
11.75,-5.567660381666584e-05,24
11.752,-6.124336465385304e-05,24
11.754,-6.672601903568931e-05,24
11.756,-7.20140825429817e-05,24
11.758,-7.700379023396581e-05,24
11.76,-8.159918191498156e-05,24
11.762,-8.571241911009289e-05,24
11.764,-8.926355211190706e-05,24
11.766,-9.217998885938028e-05,24
11.768,-9.439591508703251e-05,24
11.77,-9.58518984004728e-05,24
11.772,-9.649489523135168e-05,24
11.774,-9.6278864813594e-05,24
11.776,-9.516613813023181e-05,24
11.778,-9.312956753456976e-05,24
11.78,-9.015533016853363e-05,24
11.782,-8.624613251161017e-05,24
11.784,-8.142448539662393e-05,24
11.786,-7.573566910828436e-05,24
11.788,-6.924996972102147e-05,24
11.79,-6.206376927360752e-05,24
11.792,-5.4299163099574085e-05,24
11.794,-4.610194971723009e-05,24
11.796,-3.7638016135097566e-05,24
11.798,-2.9088260757908636e-05,24
11.8,-2.064226077822665e-05,24
11.802,-1.2490949000083707e-05,24
11.804,-4.818660337447787e-06,24
11.806,2.2049668544155373e-06,24
11.808,8.432668192213852e-06,24
11.81,1.3746279713846312e-05,24
11.812,1.8062130399338128e-05,24
11.814,2.1334888413436472e-05,24
11.816,2.35597598261744e-05,24
11.818,2.4772979753678337e-05,24
11.82,2.50505631559612e-05,24
11.822,2.4505336078349415e-05,24
11.824,2.328232482456333e-05,24
11.826,2.1552618794640023e-05,24
11.828,1.950587839082731e-05,24
11.83,1.734176936261892e-05,24
11.832,1.5260744077223094e-05,24
11.834,1.345469900785676e-05,24
11.836,1.20980813249757e-05,24
11.838,1.1339995017777839e-05,24
11.84,1.129776966158967e-05,24
11.842,1.2052299870268247e-05,24
11.844,1.364526350335672e-05,24
11.846,1.6078135238079684e-05,24
11.848,1.9312787434919984e-05,24
11.85,2.327344793284991e-05,24
11.852,2.7849843849816863e-05,24
11.854,3.290143127268713e-05,24
11.856,3.82626497622646e-05,24
11.858,4.3749166576919776e-05,24
11.86,4.916509879086169e-05,24
11.862,5.431117614868302e-05,24
