t_s,sinal_filtrado
0.000000000000000000e+00,-1.971034854769038625e-04
2.000000000000000042e-03,-1.865471400605194310e-04
4.000000000000000083e-03,-1.755328445329657763e-04
6.000000000000000125e-03,-1.645335246590965957e-04
8.000000000000000167e-03,-1.539904676223526861e-04
1.000000000000000021e-02,-1.442971529983106261e-04
1.200000000000000025e-02,-1.357858952170830282e-04
1.400000000000000029e-02,-1.287175448593755615e-04
1.600000000000000033e-02,-1.232742800723019244e-04
1.799999999999999864e-02,-1.195554745576207827e-04
2.000000000000000042e-02,-1.175767076242228900e-04
2.199999999999999872e-02,-1.172720717396858315e-04
2.400000000000000050e-02,-1.184999007240610430e-04
2.599999999999999881e-02,-1.210518235120575272e-04
2.800000000000000058e-02,-1.246647165210301690e-04
2.999999999999999889e-02,-1.290348390561880932e-04
3.200000000000000067e-02,-1.338333174650116128e-04
3.400000000000000244e-02,-1.387222172249607882e-04
3.599999999999999728e-02,-1.433706057557126306e-04
3.799999999999999906e-02,-1.474700822999427084e-04
4.000000000000000083e-02,-1.507491248396619805e-04
4.200000000000000261e-02,-1.529853811559172259e-04
4.399999999999999745e-02,-1.540149696888212978e-04
4.599999999999999922e-02,-1.537381314559061894e-04
4.800000000000000100e-02,-1.521211181696173096e-04
5.000000000000000278e-02,-1.491947491253382949e-04
5.199999999999999761e-02,-1.450503390499407672e-04
5.399999999999999939e-02,-1.398335856728011512e-04
5.600000000000000117e-02,-1.337366666713434775e-04
5.800000000000000294e-02,-1.269885393248524350e-04
5.999999999999999778e-02,-1.198434895007516164e-04
6.199999999999999956e-02,-1.125683214464559301e-04
6.400000000000000133e-02,-1.054289811704497184e-04
6.600000000000000311e-02,-9.867760301743489946e-05
6.800000000000000488e-02,-9.254086473860341445e-05
7.000000000000000666e-02,-8.721022978204458827e-05
7.199999999999999456e-02,-8.283432625148891878e-05
7.399999999999999634e-02,-7.951349413568706216e-05
7.599999999999999811e-02,-7.729646903665275161e-05
7.799999999999999989e-02,-7.617922933414988647e-05
8.000000000000000167e-02,-7.610612262224331168e-05
8.200000000000000344e-02,-7.697338404828631955e-05
8.400000000000000522e-02,-7.863499543062366429e-05
8.599999999999999312e-02,-8.091056463480535154e-05
8.799999999999999489e-02,-8.359466760176821902e-05
8.999999999999999667e-02,-8.646700975920766728e-05
9.199999999999999845e-02,-8.930286011437924888e-05
9.400000000000000022e-02,-9.188340526441717286e-05
9.600000000000000200e-02,-9.400579591751107586e-05
9.800000000000000377e-02,-9.549260796788008681e-05
1.000000000000000056e-01,-9.620029944915313035e-05
1.019999999999999934e-01,-9.602621995841021502e-05
1.039999999999999952e-01,-9.491391169707661562e-05
1.059999999999999970e-01,-9.285670412968715368e-05
1.079999999999999988e-01,-8.989974244719855677e-05
