t_s,sinal_filtrado
0.000000000000000000e+00,1.072266819230948618e-04
2.000000000000000042e-03,9.809791219109059994e-05
4.000000000000000083e-03,8.857392809368268326e-05
6.000000000000000125e-03,7.889502406870835315e-05
8.000000000000000167e-03,6.928761460854151251e-05
1.000000000000000021e-02,5.995728554303342051e-05
1.200000000000000025e-02,5.108349131782271495e-05
1.400000000000000029e-02,4.281587198558730874e-05
1.600000000000000033e-02,3.527198816843848933e-05
1.799999999999999864e-02,2.853623594405641281e-05
2.000000000000000042e-02,2.265979125756352363e-05
2.199999999999999872e-02,1.766156872440951509e-05
2.400000000000000050e-02,1.353026528710049860e-05
2.599999999999999881e-02,1.022753112658990546e-05
2.800000000000000058e-02,7.692171443566585081e-06
2.999999999999999889e-02,5.845098561953341005e-06
3.200000000000000067e-02,4.594616627552143811e-06
3.400000000000000244e-02,3.841603499291811191e-06
3.599999999999999728e-02,3.484270049620458751e-06
3.799999999999999906e-02,3.422369795734341841e-06
4.000000000000000083e-02,3.560903800916068558e-06
4.200000000000000261e-02,3.813432568479747358e-06
4.399999999999999745e-02,4.105043934093780100e-06
4.599999999999999922e-02,4.374880608152228965e-06
4.800000000000000100e-02,4.577992705666371142e-06
5.000000000000000278e-02,4.686234452636497990e-06
5.199999999999999761e-02,4.688007834854571633e-06
5.399999999999999939e-02,4.586837854799760205e-06
5.600000000000000117e-02,4.398958558666384068e-06
5.800000000000000294e-02,4.150208060667962242e-06
5.999999999999999778e-02,3.872545255168387745e-06
6.199999999999999956e-02,3.600460219864000170e-06
6.400000000000000133e-02,3.367532665960451677e-06
6.600000000000000311e-02,3.203426035343640210e-06
6.800000000000000488e-02,3.131638852276889691e-06
7.000000000000000666e-02,3.168293674923996839e-06
7.199999999999999456e-02,3.322098426272268931e-06
7.399999999999999634e-02,3.595403067353374657e-06
7.599999999999999811e-02,3.986064265303387839e-06
7.799999999999999989e-02,4.489678385424609381e-06
8.000000000000000167e-02,5.101682534138995738e-06
8.200000000000000344e-02,5.818868240639149337e-06
8.400000000000000522e-02,6.639996394004093924e-06
8.599999999999999312e-02,7.565418335319348083e-06
8.799999999999999489e-02,8.595847688525725522e-06
8.999999999999999667e-02,9.730621145246184621e-06
9.199999999999999845e-02,1.096586536878114401e-05
9.400000000000000022e-02,1.229292395519099094e-05
9.600000000000000200e-02,1.369723135700689913e-05
9.800000000000000377e-02,1.515763633992883022e-05
1.000000000000000056e-01,1.664606181895723696e-05
1.019999999999999934e-01,1.812738127279856499e-05
1.039999999999999952e-01,1.955947545378462979e-05
1.059999999999999970e-01,2.089354580233791772e-05
1.079999999999999988e-01,2.207483148492824502e-05
1.100000000000000006e-01,2.304385681803821091e-05
1.120000000000000023e-01,2.373822328929273129e-05
1.140000000000000041e-01,2.409480404673989743e-05
1.160000000000000059e-01,2.405207922852086862e-05
1.179999999999999938e-01,2.355234186204212404e-05
1.199999999999999956e-01,2.254362505360616448e-05
1.219999999999999973e-01,2.098139220204207791e-05
1.239999999999999991e-01,1.883018528143078318e-05
1.260000000000000009e-01,1.606545075526871183e-05
1.280000000000000027e-01,1.267563757561764188e-05
1.300000000000000044e-01,8.664447254609846885e-06
1.320000000000000062e-01,4.052920253383530029e-06
1.340000000000000080e-01,-1.119034105024693496e-06
1.360000000000000098e-01,-6.791975623446142973e-06
1.380000000000000115e-01,-1.288725462951320276e-05
1.400000000000000133e-01,-1.930822630572714738e-05
1.419999999999999873e-01,-2.594215615508935760e-05
1.439999999999999891e-01,-3.266263876705965247e-05
1.459999999999999909e-01,-3.933245919996466956e-05
1.479999999999999927e-01,-4.580691274763446061e-05
1.499999999999999944e-01,-5.193760301085065175e-05
1.519999999999999962e-01,-5.757669422315084089e-05
1.539999999999999980e-01,-6.258157330207420575e-05
1.559999999999999998e-01,-6.681988729101900415e-05
1.580000000000000016e-01,-7.017488935562761758e-05
1.600000000000000033e-01,-7.255088678986093239e-05
1.620000000000000051e-01,-7.387837270677997557e-05
1.640000000000000069e-01,-7.411826839581446840e-05
1.660000000000000087e-01,-7.326472873222539684e-05
1.680000000000000104e-01,-7.134618041084211297e-05
1.700000000000000122e-01,-6.842456277564507635e-05
1.719999999999999862e-01,-6.459298653894906465e-05
1.739999999999999880e-01,-5.997215031297882114e-05
1.759999999999999898e-01,-5.470587824570998105e-05
1.779999999999999916e-01,-4.895611370691082040e-05
1.799999999999999933e-01,-4.289764738956267272e-05
1.819999999999999951e-01,-3.671277179123744969e-05
1.839999999999999969e-01,-3.058595359059292930e-05
1.859999999999999987e-01,-2.469854581809938991e-05
1.880000000000000004e-01,-1.922355692979569258e-05
1.900000000000000022e-01,-1.432054493735804189e-05
1.920000000000000040e-01,-1.013077519151760485e-05
1.940000000000000058e-01,-6.772840000304614247e-06
1.960000000000000075e-01,-4.338971630216199322e-06
1.980000000000000093e-01,-2.892271364613227418e-06
2.000000000000000111e-01,-2.465008052988985183e-06
2.020000000000000129e-01,-3.058015589447804610e-06
2.039999999999999869e-01,-4.641084713961985742e-06
2.059999999999999887e-01,-7.154161612058786757e-06
2.079999999999999905e-01,-1.050917244501850089e-05
2.099999999999999922e-01,-1.459238222445916230e-05
2.119999999999999940e-01,-1.926732050766593319e-05
2.139999999999999958e-01,-2.437839985479333183e-05
2.159999999999999976e-01,-2.975536324562641404e-05
2.179999999999999993e-01,-3.521861104097264925e-05
2.200000000000000011e-01,-4.058531159731476894e-05
2.220000000000000029e-01,-4.567604687318920295e-05
2.240000000000000047e-01,-5.032161294091659067e-05
2.260000000000000064e-01,-5.436947845500067635e-05
2.280000000000000082e-01,-5.768931439571856165e-05
2.300000000000000100e-01,-6.017701650460585190e-05
2.320000000000000118e-01,-6.175682088494756437e-05
2.340000000000000135e-01,-6.238144327978992047e-05
2.359999999999999876e-01,-6.203052935092615776e-05
2.379999999999999893e-01,-6.070794826873848868e-05
2.399999999999999911e-01,-5.843853217670720080e-05
2.419999999999999929e-01,-5.526478549062580862e-05
2.439999999999999947e-01,-5.124392625448118637e-05
2.459999999999999964e-01,-4.644543432536120528e-05
2.479999999999999982e-01,-4.094911178702122614e-05
2.500000000000000000e-01,-3.484355251548535435e-05
2.520000000000000018e-01,-2.822489481244759422e-05
2.540000000000000036e-01,-2.119577223507562879e-05
2.560000000000000053e-01,-1.386442996320636702e-05
2.580000000000000071e-01,-6.343993404132648699e-06
2.600000000000000089e-01,1.248152219572180463e-06
2.620000000000000107e-01,8.790977820538364607e-06
2.640000000000000124e-01,1.616060106271239680e-05
2.660000000000000142e-01,2.323146672153083314e-05
2.680000000000000160e-01,2.987809729418370027e-05
2.700000000000000178e-01,3.597748987360451542e-05
2.720000000000000195e-01,4.141209458657322948e-05
2.740000000000000213e-01,4.607318464747658682e-05
2.760000000000000231e-01,4.986436723789892673e-05
2.780000000000000249e-01,5.270500190784261528e-05
2.800000000000000266e-01,5.453335499391798386e-05
2.819999999999999729e-01,5.530937217599896501e-05
2.839999999999999747e-01,5.501695994661807531e-05
2.859999999999999765e-01,5.366562234647286750e-05
