t_s,sinal_filtrado,janela,classificacao,class_bin
35.302,2.5642593500242644e-05,95,0,0
35.304,1.771513909773147e-05,95,0,0
35.306,6.575599167636577e-06,95,0,0
35.308,-7.630043661859782e-06,95,0,0
35.31,-2.4657047361484924e-05,95,0,0
35.312,-4.4171191490693935e-05,95,0,0
35.314,-6.576047113245467e-05,95,0,0
35.316,-8.894883650621571e-05,95,0,0
35.318,-0.000113211620415,95,0,0
35.32,-0.0001379920600371,95,0,0
35.322,-0.0001627180491172,95,0,0
35.324,-0.0001868181932786,95,0,0
35.326,-0.0002097364208868,95,0,0
35.328,-0.000230944701403,95,0,0
35.33,-0.0002499537303231,95,0,0
35.332,-0.0002663217114107,95,0,0
35.334,-0.0002796615879745,95,0,0
35.336,-0.0002896472095859,95,0,0
35.338,-0.0002960188992152,95,0,0
35.34,-0.0002985886731953,95,0,0
35.342,-0.0002972450543095,95,0,0
35.344,-0.000291957174584,95,0,0
35.346,-0.0002827777728582,95,0,0
35.348,-0.0002698447086785,95,0,0
35.35,-0.0002533806650806,95,0,0
35.352,-0.0002336907654505,95,0,0
35.354,-0.0002111578809665,95,0,0
35.356,-0.0001862354612907,95,0,0
35.358,-0.0001594377928132,95,0,0
35.36,-0.0001313276878234,95,0,0
35.362,-0.0001025017416748,95,0,0
35.364,-7.357346309666958e-05,95,0,0
35.366,-4.5154781004615806e-05,95,0,0
35.368,-1.783665644474828e-05,95,0,0
35.37,7.830223685955837e-06,95,0,0
35.372,3.135345615685086e-05,95,0,0
35.374,5.2314289055236175e-05,95,0,0
35.376,7.037912124210983e-05,95,0,0
35.378,8.530634097549354e-05,95,0,0
35.38,9.694835480699228e-05,95,0,0
35.382,0.0001052492769954,95,0,0
35.384,0.0001102391359249,95,0,0
35.386,0.0001120255698671,95,0,0
35.388,0.0001107839428311,95,0,0
35.39,0.0001067467163884,95,0,0
35.392,0.0001001927965397,95,0,0
35.394,9.1437449485954e-05,95,0,0
35.396,8.082323186371995e-05,95,0,0
35.398,6.871214917741271e-05,95,0,0
35.4,5.54789355108641e-05,95,0,0
35.402,4.1505050787696006e-05,95,0,0
35.404,2.717285303002934e-05,95,0,0
35.406,1.2859474879135272e-05,95,0,0
35.408,-1.069810388588513e-06,95,0,0
35.41,-1.4268601752633172e-05,95,0,0
35.412,-2.641635755147655e-05,95,0,0
35.414,-3.722489093507896e-05,95,0,0
35.416,-4.644405416606837e-05,95,0,0
35.418,-5.386653321758732e-05,95,0,0
35.42,-5.9331891947876525e-05,95,0,0
35.422,-6.273009682073763e-05,95,0,0
35.424,-6.400464654848296e-05,95,0,0
35.426,-6.315517066866696e-05,95,0,0
35.428,-6.0239112047532e-05,95,0,0
35.43,-5.537200858034727e-05,95,0,0
35.432,-4.872594353263301e-05,95,0,0
35.434,-4.052587055671302e-05,95,0,0
35.436,-3.1043685522490594e-05,95,0,0
35.438,-2.0590096980261977e-05,95,0,0
35.44,-9.504537951307688e-06,95,0,0
35.442,1.8564412729389048e-06,95,0,0
35.444,1.3131681710582848e-05,95,0,0
35.446,2.3968104461348085e-05,95,0,0
35.448,3.40328687660673e-05,95,0,0
35.45,4.3024378311843786e-05,95,0,0
35.452,5.068162008562944e-05,95,0,0
35.454,5.6791423681029976e-05,95,0,0
35.456,6.119334015497843e-05,95,0,0
35.458,6.378197530244077e-05,95,0,0
35.46,6.4506824364402e-05,95,0,0
35.462,6.336995333887512e-05,95,0,0
35.464,6.04221301404472e-05,95,0,0
35.466,5.575807248756873e-05,95,0,0
35.468,4.9511330750047685e-05,95,0,0
35.47,4.184906456778852e-05,95,0,0
35.472,3.296671642144242e-05,95,0,0
35.474,2.308242724292829e-05,95,0,0
35.476,1.2431042167273052e-05,95,0,0
35.478,1.2577123264837364e-06,95,0,0
35.48,-1.0188674530722068e-05,95,0,0
35.482,-2.16618240590236e-05,95,0,0
35.484,-3.292367029467436e-05,95,0,0
35.486,-4.374894749957768e-05,95,0,0
35.488,-5.392848411901332e-05,95,0,0
35.49,-6.32711571951422e-05,95,0,0
35.492,-7.160457348566701e-05,95,0,0
35.494,-7.877465106317859e-05,95,0,0
35.496,-8.46443741613991e-05,95,0,0
35.498,-8.909209039807171e-05,95,0,0
35.5,-9.200980561615792e-05,95,0,0
35.502,-9.330197441697248e-05,95,0,0
35.504,-9.288522463661798e-05,95,0,0
35.506,-9.068926037003716e-05,95,0,0
35.508,-8.665892878833912e-05,95,0,0
35.51,-8.075724004455063e-05,95,0,0
35.512,-7.296906267917336e-05,95,0,0
35.514,-6.33052445705984e-05,95,0,0
35.516,-5.180696776045933e-05,95,0,0
35.518,-3.8550180968375344e-05,95,0,0
35.52,-2.364990973177768e-05,95,0,0
35.522,-7.264094920363544e-06,95,0,0
35.524,1.0403574592703907e-05,95,0,0
35.526,2.9102463853019105e-05,95,0,0
35.528,4.8536000475475295e-05,95,0,0
35.53,6.8365291927928e-05,95,0,0
35.532,8.821552905720208e-05,95,0,0
35.534,0.0001076851027475,95,0,0
35.536,0.0001263570912094,95,0,0
35.538,0.0001438125142997,95,0,0
35.54,0.0001596445764781,95,0,0
35.542,0.0001734731199364,95,0,0
35.544,0.0001849586640518,95,0,0
35.546,0.0001938155656155,95,0,0
35.548,0.0001998238792616,95,0,0
35.55,0.0002028394651277,95,0,0
35.552,0.0002028018723416,95,0,0
35.554,0.0001997395459566,95,0,0
35.556,0.0001937719345478,95,0,0
35.558,0.000185108103288,95,0,0
35.56,0.0001740415110708,95,0,0
35.562,0.0001609407587704,95,0,0
35.564,0.0001462364229556,95,0,0
35.566,0.0001304045296763,95,0,0
35.568,0.0001139476502306,95,0,0
35.57,9.737483442582068e-05,95,0,0
35.572,8.118155984672908e-05,95,0,0
35.574,6.58306581965475e-05,95,0,0
35.576,5.173496311878143e-05,95,0,0
35.578,3.924232610478714e-05,95,0,0
35.58,2.8623632682469525e-05,95,0,0
35.582,2.006439977853429e-05,95,0,0
35.584,1.3660383011140647e-05,95,0,0
35.586,9.4174007002694e-06,95,0,0
35.588,7.255345044488735e-06,95,0,0
35.59,7.016128234875944e-06,95,0,0
35.592,8.47510632244674e-06,95,0,0
35.594,1.1355329725446862e-05,95,0,0
35.596,1.5343780236576626e-05,95,0,0
35.598,2.0108588813772755e-05,95,0,0
35.6,2.5316141600299163e-05,95,0,0
35.602,3.0647015877150085e-05,95,0,0
35.604,3.58098159355895e-05,95,0,0
35.606,4.05521606604199e-05,95,0,0
35.608,4.466833341612652e-05,95,0,0
35.61,4.800344767982067e-05,95,0,0
35.612,5.045430943114899e-05,95,0,0
35.614,5.1967374026988816e-05,95,0,0
35.616,5.253431769160624e-05,95,0,0
35.618,5.21858096970863e-05,95,0,0
35.62,5.098407139707525e-05,95,0,0
35.622,4.901477028336596e-05,95,0,0
35.624,4.63787940186228e-05,95,0,0
35.626,4.318447662766971e-05,95,0,0
35.628,3.95408143385365e-05,95,0,0
35.63,3.5552058976120965e-05,95,0,0
35.632,3.131385231120236e-05,95,0,0
35.634,2.691084680517509e-05,95,0,0
35.636,2.2415627744119003e-05,95,0,0
35.638,1.7888747014832627e-05,95,0,0
35.64,1.3379739630438129e-05,95,0,0
35.642,8.928999511705081e-06,95,0,0
35.644,4.5702818182886206e-06,95,0,0
35.646,3.334319797646281e-07,95,0,0
35.648,-3.7531661246611455e-06,95,0,0
35.65,-7.660886319194627e-06,95,0,0
35.652,-1.1360162072487192e-05,95,0,0
35.654,-1.482077895335122e-05,95,0,0
35.656,-1.8012911000516092e-05,95,0,0
35.658,-2.0908556057381168e-05,95,0,0
35.66,-2.348306844515152e-05,95,0,0
35.662,-2.571661395568078e-05,95,0,0
35.664,-2.7595500678346184e-05,95,0,0
35.666,-2.9113388911996148e-05,95,0,0
35.668,-3.0272313243116803e-05,95,0,0
35.67,-3.1083316439402913e-05,95,0,0
35.672,-3.156641633889993e-05,95,0,0
35.674,-3.17496640399041e-05,95,0,0
35.676,-3.166717323734967e-05,95,0,0
35.678,-3.135615567712358e-05,95,0,0
35.68,-3.0853164089749605e-05,95,0,0
35.682,-3.018991094597385e-05,95,0,0
35.684,-2.9389166338699365e-05,95,0,0
35.686,-2.8461279644359363e-05,95,0,0
35.688,-2.7401782436706467e-05,95,0,0
35.69,-2.6190373670427207e-05,95,0,0
35.692,-2.479146173408229e-05,95,0,0
35.694,-2.3156350497300383e-05,95,0,0
35.696,-2.122704094500869e-05,95,0,0
35.698,-1.894147359038258e-05,95,0,0
35.7,-1.6239924232383864e-05,95,0,0
35.702,-1.3072186194266696e-05,95,0,0
35.704,-9.405060124967985e-06,95,0,0
35.706,-5.229534820979219e-06,95,0,0
35.708,-5.669754433469985e-07,95,0,0
35.71,4.526303033412368e-06,95,0,0
35.712,9.956541768507712e-06,95,0,0
35.714,1.559239088574743e-05,95,0,0
35.716,2.1267171247926302e-05,95,0,0
35.718,2.6783421475670253e-05,95,0,0
35.72,3.191949179167705e-05,95,0,0
35.722,3.6437935573975086e-05,95,0,0
35.724,4.009548703000016e-05,95,0,0
35.726,4.265438604041044e-05,95,0,0
35.728,4.3894663904541535e-05,95,0,0
35.73,4.362677526993566e-05,95,0,0
35.732,4.170373020033201e-05,95,0,0
35.734,3.803172919242271e-05,95,0,0
35.736,3.2578301927796104e-05,95,0,0
35.738,2.5377122054577448e-05,95,0,0
35.74,1.652899363688182e-05,95,0,0
35.742,6.198923564095491e-06,95,0,0
35.744,-5.390379648755697e-06,95,0,0
35.746,-1.7967895124293128e-05,95,0,0
35.748,-3.12256754552317e-05,95,0,0
35.75,-4.4831293531680046e-05,95,0,0
35.752,-5.844050668022756e-05,95,0,0
35.754,-7.170945359333946e-05,95,0,0
35.756,-8.430586469956735e-05,95,0,0
35.758,-9.591891509284984e-05,95,0,0
35.76,-0.0001062674811235,95,0,0
35.762,-0.0001151066794068,95,0,0
35.764,-0.0001222326688494,95,0,0
35.766,-0.00012748577935,95,0,0
35.768,-0.0001307520937561,95,0,0
35.77,-0.000131963654401,95,0,0
35.772,-0.0001310974967152,95,0,0
35.774,-0.0001281737358052,95,0,0
35.776,-0.0001232529530298,95,0,0
35.778,-0.0001164331528937,95,0,0
35.78,-0.0001078465841769,95,0,0
35.782,-9.765671738727312e-05,95,0,0
35.784,-8.60555864787637e-05,95,0,0
35.786,-7.326150269922827e-05,95,0,0
35.788,-5.951689690278016e-05,95,0,0
35.79,-4.508587109263537e-05,95,0,0
35.792,-3.0251007564878247e-05,95,0,0
35.794,-1.530906429873386e-05,95,0,0
35.796,-5.653217467144377e-07,95,0,0
35.798,1.3673490396022372e-05,95,0,0
35.8,2.7107575718891583e-05,95,0,0
35.802,3.9453452953321175e-05,95,0,0
35.804,5.045381279032638e-05,95,0,0
35.806,5.9887121473361376e-05,95,0,0
35.808,6.757613005854755e-05,95,0,0
35.81,7.339452433317522e-05,95,0,0
35.812,7.727122092261684e-05,95,0,0
35.814,7.91921594138434e-05,95,0,0
35.816,7.919971458365006e-05,95,0,0
35.818,7.738997709654593e-05,95,0,0
35.82,7.39081224309923e-05,95,0,0
35.822,6.894198964446564e-05,95,0,0
35.824,6.271395142166135e-05,95,0,0
35.826,5.547123841939639e-05,95,0,0
35.828,4.747505277898487e-05,95,0,0
35.83,3.89890099510743e-05,95,0,0
35.832,3.0267635865728096e-05,95,0,0
35.834,2.154575684611331e-05,95,0,0
35.836,1.302959446046712e-05,95,0,0
35.838,4.890215709564106e-06,95,0,0
35.84,-2.740252793207252e-06,95,0,0
35.842,-9.76950193529834e-06,95,0,0
35.844,-1.6143122252904378e-05,95,0,0
35.846,-2.1840248150721344e-05,95,0,0
35.848,-2.6867341545345983e-05,95,0,0
35.85,-3.1250866707735265e-05,95,0,0
35.852,-3.5029683555923764e-05,95,0,0
35.854,-3.8247907982124974e-05,95,0,0
35.856,-4.094875954504343e-05,95,0,0
35.858,-4.316962296446492e-05,95,0,0
35.86,-4.493830898601781e-05,95,0,0
35.862,-4.6270397523036186e-05,95,0,0
35.864,-4.716758564408173e-05,95,0,0
35.866,-4.7617081215961583e-05,95,0,0
35.868,-4.759219655406712e-05,95,0,0
35.87,-4.705432812050738e-05,95,0,0
35.872,-4.595641943137394e-05,95,0,0
35.874,-4.4247831287109866e-05,95,0,0
35.876,-4.188035013692913e-05,95,0,0
35.878,-3.881487588208536e-05,95,0,0
35.88,-3.502816932558061e-05,95,0,0
35.882,-3.051897025930875e-05,95,0,0
35.884,-2.531285185962359e-05,95,0,0
35.886,-1.9465314645979364e-05,95,0,0
35.888,-1.3062789331844708e-05,95,0,0
35.89,-6.221392777388536e-06,95,0,0
35.892,9.165318143792474e-07,95,0,0
35.894,8.187855503981153e-06,95,0,0
35.896,1.5415634111652886e-05,95,0,0
35.898,2.241696443926712e-05,95,0,0
35.9,2.901099754906052e-05,95,0,0
35.902,3.502649500304743e-05,95,0,0
35.904,4.0308598585745e-05,95,0,0
35.906,4.47247545588721e-05,95,0,0
35.908,4.816981159072049e-05,95,0,0
35.91,5.057019865214448e-05,95,0,0
35.912,5.188694169371784e-05,95,0,0
35.914,5.2117244565752655e-05,95,0,0
35.916,5.129446980385062e-05,95,0,0
35.918,4.948653081105152e-05,95,0,0
35.92,4.679285185375976e-05,95,0,0
35.922,4.3340133858571534e-05,95,0,0
35.924,3.9277210952884186e-05,95,0,0
35.926,3.476929591168994e-05,95,0,0
35.928,2.999184113014204e-05,95,0,0
35.93,2.51240884487321e-05,95,0,0
35.932,2.034227092240532e-05,95,0,0
35.934,1.58125072659858e-05,95,0,0
35.936,1.1683691573710669e-05,95,0,0
35.938,8.080948966129443e-06,95,0,0
35.94,5.100321140442082e-06,95,0,0
35.942,2.8052378845904184e-06,95,0,0
35.944,1.2251115683191008e-06,95,0,0
35.946,3.561449340119496e-07,95,0,0
35.948,1.642047813122527e-07,95,0,0
35.95,5.894141746794952e-07,95,0,0
35.952,1.5520037212937063e-06,95,0,0
35.954,2.958966995991406e-06,95,0,0
35.956,4.711125159065288e-06,95,0,0
35.958,6.710208083630926e-06,95,0,0
35.96,8.86547256288947e-06,95,0,0
35.962,1.109929720080094e-05,95,0,0
35.964,1.3351231218242525e-05,95,0,0
35.966,1.5580152217854884e-05,95,0,0
35.968,1.776444814629098e-05,95,0,0
35.97,1.990041752450204e-05,95,0,0
35.972,2.1999329535787286e-05,95,0,0
35.974,2.4083739101453847e-05,95,0,0
35.976,2.6183654313052355e-05,95,0,0
35.978,2.8333012294397096e-05,95,0,0
35.98,3.0566721042076827e-05,95,0,0
35.982,3.291837992262789e-05,95,0,0
35.984,3.5418753890322604e-05,95,0,0
35.986,3.8095088215700654e-05,95,0,0
35.988,4.0971294582903296e-05,95,0,0
35.99,4.406886564648402e-05,95,0,0
35.992,4.740814802044445e-05,95,0,0
35.994,5.100943859273985e-05,95,0,0
35.996,5.4893350410149394e-05,95,0,0
35.998,5.908004200270376e-05,95,0,0
36.0,6.358718644911418e-05,96,0,0
36.002,6.842688925228296e-05,96,0,0
36.004,7.360200591286023e-05,96,0,0
36.006,7.910236232249002e-05,96,0,0
36.008,8.490130198629622e-05,96,0,0
36.01,9.095290633228592e-05,96,0,0
36.012,9.71901863637452e-05,96,0,0
36.014,0.0001035244609937,96,0,0
36.016,0.0001098460158463,96,0,0
36.018,0.000116026043254,96,0,0
36.02,0.00012191981656,96,0,0
36.022,0.0001273710099868,96,0,0
36.024,0.0001322170241875,96,0,0
36.026,0.0001362951211656,96,0,0
36.028,0.0001394491098405,96,0,0
36.03,0.0001415362812688,96,0,0
36.032,0.0001424343024294,96,0,0
36.034,0.0001420478121365,96,0,0
36.036,0.0001403144543377,96,0,0
36.038,0.0001372100145489,96,0,0
36.04,0.0001327522548182,96,0,0
36.042,0.0001270030359011,96,0,0
36.044,0.0001200683791489,96,0,0
36.046,0.0001120962424933,96,0,0
36.048,0.0001032719770345,96,0,0
36.05,9.3811688357253e-05,96,0,0
36.052,8.395398641554385e-05,96,0,0
36.054,7.39507867626768e-05,96,0,0
36.056,6.405786892914316e-05,96,0,0
36.058,5.4525789102910494e-05,96,0,0
36.06,4.5591534187422274e-05,96,0,0
36.062,3.747111075254905e-05,96,0,0
36.064,3.0353174985519888e-05,96,0,0
36.066,2.439379566456295e-05,96,0,0
36.068,1.9712410237136986e-05,96,0,0
36.07,1.6388977823710504e-05,96,0,0
36.072,1.4462318594313164e-05,96,0,0
36.074,1.3929656444043244e-05,96,0,0
36.076,1.4747384066328612e-05,96,0,0
36.078,1.6833045763848487e-05,96,0,0
36.08,2.006854810956513e-05,96,0,0
36.082,2.430465207104733e-05,96,0,0
36.084,2.9366774289560148e-05,96,0,0
36.086,3.5061973803856205e-05,96,0,0
36.088,4.1186765037062734e-05,96,0,0
36.09,4.753516646935132e-05,96,0,0
36.092,5.3906272006893336e-05,96,0,0
36.094,6.011070687706698e-05,96,0,0
36.096,6.597557628723593e-05,96,0,0
36.098,7.134777892505016e-05,96,0,0
36.1,7.609571977644817e-05,96,0,0
36.102,8.010955146323833e-05,96,0,0
36.104,8.330018574687732e-05,96,0,0
36.106,8.559744479788415e-05,96,0,0
36.108,8.694778369232031e-05,96,0,0
36.11,8.731195990715495e-05,96,0,0
36.112,8.666290596402056e-05,96,0,0
36.114,8.498397602211068e-05,96,0,0
36.116,8.22677107354772e-05,96,0,0
36.118,7.851525750149414e-05,96,0,0
36.12,7.37365726604001e-05,96,0,0
36.122,6.795149276691915e-05,96,0,0
36.124,6.119163777014041e-05,96,0,0
36.126,5.350289742413288e-05,96,0,0
36.128,4.4948055988220445e-05,96,0,0
36.13,3.560904495166357e-05,96,0,0
36.132,2.558839929430923e-05,96,0,0
36.134,1.5009652659325318e-05,96,0,0
36.136,4.016547606711527e-06,96,0,0
36.138,-7.228969972276218e-06,96,0,0
36.14,-1.8549925831555736e-05,96,0,0
36.142,-2.975854424822997e-05,96,0,0
36.144,-4.0661372995803104e-05,96,0,0
36.146,-5.106512731151352e-05,96,0,0
36.148,-6.078298983585304e-05,96,0,0
36.15,-6.964097068723601e-05,96,0,0
36.152,-7.74838495962199e-05,96,0,0
36.154,-8.418025129735825e-05,96,0,0
36.156,-8.962651521395722e-05,96,0,0
36.158,-9.374915336962305e-05,96,0,0
36.16,-9.650581466741896e-05,96,0,0
36.162,-9.78847790443856e-05,96,0,0
36.164,-9.790309026826292e-05,96,0,0
36.166,-9.660350694075322e-05,96,0,0
36.168,-9.4050518047672e-05,96,0,0
36.17,-9.032574101357093e-05,96,0,0
36.172,-8.552309898580054e-05,96,0,0
36.174,-7.974425288965475e-05,96,0,0
36.176,-7.30948145986436e-05,96,0,0
36.178,-6.568183206395683e-05,96,0,0
36.18,-5.761286018219199e-05,96,0,0
36.182,-4.899662153698179e-05,96,0,0
36.184,-3.994490802197709e-05,96,0,0
36.186,-3.057510032778153e-05,96,0,0
36.188,-2.1012574040542776e-05,96,0,0
36.19,-1.1392320023617412e-05,96,0,0
36.192,-1.8592663359794857e-06,96,0,0
36.194,7.433016552729216e-06,96,0,0
36.196,1.6325342131020184e-05,96,0,0
36.198,2.4657567020668863e-05,96,0,0
36.2,3.2274556601822666e-05,96,0,0
36.202,3.903291069579164e-05,96,0,0
36.204,4.480775274427525e-05,96,0,0
36.206,4.949887184994943e-05,96,0,0
36.208,5.30356345226229e-05,96,0,0
36.21,5.538029500863248e-05,96,0,0
36.212,5.652956662666631e-05,96,0,0
36.214,5.651451983798846e-05,96,0,0
36.216,5.5398984048478507e-05,96,0,0
36.218,5.3276613299799e-05,96,0,0
36.22,5.026669147267464e-05,96,0,0
36.222,4.650872387280152e-05,96,0,0
36.224,4.215594973416372e-05,96,0,0
36.226,3.736806278657639e-05,96,0,0
36.228,3.230355772963762e-05,96,0,0
36.23,2.711220112704706e-05,96,0,0
36.232,2.1928185763721e-05,96,0,0
36.234,1.6864566216469978e-05,96,0,0
36.236,1.2009528718013782e-05,96,0,0
36.238,7.424886001673006e-06,96,0,0
36.24,3.1469486155390286e-06,96,0,0
36.242,-8.103326955107204e-07,96,0,0
36.244,-4.450303641493422e-06,96,0,0
36.246,-7.787180433466115e-06,96,0,0
36.248,-1.083894215002208e-05,96,0,0
36.25,-1.3620226130974907e-05,96,0,0
36.252,-1.6135847816546775e-05,96,0,0
36.254,-1.8375525280199504e-05,96,0,0
36.256,-2.031036692119513e-05,96,0,0
36.258,-2.1891585051037822e-05,96,0,0
36.26,-2.305168048082904e-05,96,0,0
36.262,-2.3708063268060303e-05,96,0,0
36.264,-2.3768825520518416e-05,96,0,0
36.266,-2.314019512051982e-05,96,0,0
36.268,-2.173504418536525e-05,96,0,0
36.27,-1.948170152756776e-05,96,0,0
36.272,-1.633228216879477e-05,96,0,0
36.274,-1.2269830792690106e-05,96,0,0
36.276,-7.3137394849968e-06,96,0,0
36.278,-1.5230889909434344e-06,96,0,0
36.28,5.002246546183703e-06,96,0,0
36.282,1.2122719853155215e-05,96,0,0
36.284,1.9662341689684687e-05,96,0,0
36.286,2.741390998857368e-05,96,0,0
36.288,3.514617407794099e-05,96,0,0
36.29,4.26128537740785e-05,96,0,0
36.292,4.956328689373943e-05,96,0,0
36.294,5.575423686225798e-05,96,0,0
36.296,6.0962133252117175e-05,96,0,0
36.298,6.499483086347808e-05,96,0,0
36.3,6.770192692075105e-05,96,0,0
36.302,6.898277468218877e-05,96,0,0
36.304,6.87915209054868e-05,96,0,0
36.306,6.71387359971916e-05,96,0,0
36.308,6.40895080748185e-05,96,0,0
36.31,5.975823247902621e-05,96,0,0
36.312,5.430068483692912e-05,96,0,0
36.314,4.790423512513913e-05,96,0,0
36.316,4.077718243030151e-05,96,0,0
36.318,3.3138138714683376e-05,96,0,0
36.32,2.5206187538617484e-05,96,0,0
36.322,1.719226396646447e-05,96,0,0
36.324,9.291936777716169e-06,96,0,0
36.326,1.6796075531693244e-06,96,0,0
36.328,-5.495890720398946e-06,96,0,0
36.33,-1.2114274394410008e-05,96,0,0
36.332,-1.8085358375078745e-05,96,0,0
36.334,-2.33492579832703e-05,96,0,0
36.336,-2.78754160685206e-05,96,0,0
36.338,-3.166061560209118e-05,96,0,0
36.34,-3.4726054863203715e-05,96,0,0
36.342,-3.711352159288704e-05,96,0,0
36.344,-3.888076357385072e-05,96,0,0
36.346,-4.009628557343627e-05,96,0,0
36.348,-4.08339553484028e-05,96,0,0
36.35,-4.116793169396539e-05,96,0,0
36.352,-4.1168473317575695e-05,96,0,0
36.354,-4.089908487192702e-05,96,0,0
36.356,-4.041520569947351e-05,96,0,0
36.358,-3.976433173087368e-05,96,0,0
36.36,-3.898720166111954e-05,96,0,0
36.362,-3.8119561886751854e-05,96,0,0
36.364,-3.719405824419157e-05,96,0,0
36.366,-3.624193100186477e-05,96,0,0
36.368,-3.52943511421414e-05,96,0,0
36.37,-3.4383377476563054e-05,96,0,0
36.372,-3.354257108748818e-05,96,0,0
36.374,-3.280723808350342e-05,96,0,0
36.376,-3.221414242768424e-05,96,0,0
36.378,-3.1800458330671105e-05,96,0,0
36.38,-3.1601779065982066e-05,96,0,0
36.382,-3.1649136090763646e-05,96,0,0
36.384,-3.196515678776385e-05,96,0,0
36.386,-3.2559675210770885e-05,96,0,0
36.388,-3.342529589008088e-05,96,0,0
36.39,-3.45335658638733e-05,96,0,0
36.392,-3.583247163899952e-05,96,0,0
36.394,-3.724588545313976e-05,96,0,0
36.396,-3.8675345034407775e-05,96,0,0
36.398,-4.0004246312742506e-05,96,0,0
36.4,-4.11042542205553e-05,96,0,0
36.402,-4.1843522114702986e-05,96,0,0
36.404,-4.2096123362968906e-05,96,0,0
36.406,-4.17519363955473e-05,96,0,0
36.408,-4.0726144687439705e-05,96,0,0
36.41,-3.8967549941934576e-05,96,0,0
36.412,-3.646501530617366e-05,96,0,0
36.414,-3.325150669550876e-05,96,0,0
36.416,-2.9405364262942272e-05,96,0,0
36.418,-2.504860920516549e-05,96,0,0
36.42,-2.03422690504936e-05,96,0,0
36.422,-1.547888208371808e-05,96,0,0
36.424,-1.0672517326523254e-05,96,0,0
36.426,-6.146824237954975e-06,96,0,0
36.428,-2.1218119917798604e-06,96,0,0
36.43,1.199748289013558e-06,96,0,0
36.432,3.645233458827912e-06,96,0,0
36.434,5.083260355816057e-06,96,0,0
36.436,5.431968564005469e-06,96,0,0
36.438,4.663847890049285e-06,96,0,0
36.44,2.8068937393844674e-06,96,0,0
36.442,-5.775349112765e-08,96,0,0
36.444,-3.8012711209331866e-06,96,0,0
36.446,-8.255135849532295e-06,96,0,0
36.448,-1.3220904355652965e-05,96,0,0
36.45,-1.8480963671583943e-05,96,0,0
36.452,-2.380939962099472e-05,96,0,0
36.454,-2.898222780128448e-05,96,0,0
36.456,-3.378640555470044e-05,96,0,0
36.458,-3.80272386890709e-05,96,0,0
36.46,-4.15339899117779e-05,96,0,0
36.462,-4.416368526885812e-05,96,0,0
36.464,-4.58032948227162e-05,96,0,0
36.466,-4.637060432659879e-05,96,0,0
36.468,-4.5814137491390586e-05,96,0,0
36.47,-4.411240142295327e-05,96,0,0
36.472,-4.127257655929072e-05,96,0,0
36.474,-3.732868377510536e-05,96,0,0
36.476,-3.233930121092563e-05,96,0,0
36.478,-2.6385036024481266e-05,96,0,0
36.48,-1.9566094499054265e-05,96,0,0
36.482,-1.2000326747582167e-05,96,0,0
36.484,-3.821952048852613e-06,96,0,0
36.486,4.819177111517663e-06,96,0,0
36.488,1.3758257764750175e-05,96,0,0
36.49,2.2816807662308056e-05,96,0,0
36.492,3.180510668344959e-05,96,0,0
36.494,4.052619943293958e-05,96,0,0
36.496,4.878160645520843e-05,96,0,0
36.498,5.637862652496661e-05,96,0,0
36.5,6.313883968348923e-05,96,0,0
36.502,6.890716832946167e-05,96,0,0
36.504,7.356067930428388e-05,96,0,0
36.506,7.701627039197393e-05,96,0,0
36.508,7.923648072982028e-05,96,0,0
36.51,8.023284461282697e-05,96,0,0
36.512,8.006643772345126e-05,96,0,0
36.514,7.88455514902743e-05,96,0,0
36.516,7.672074809217485e-05,96,0,0
36.518,7.387777856110531e-05,96,0,0
36.52,7.052887589429468e-05,96,0,0
36.522,6.69027944090088e-05,96,0,0
36.524,6.323382999116442e-05,96,0,0
36.526,5.975009280556848e-05,96,0,0
36.528,5.666151798219419e-05,96,0,0
36.53,5.414831540783965e-05,96,0,0
36.532,5.235060089595649e-05,96,0,0
36.534,5.135981693825748e-05,96,0,0
36.536,5.121238932497096e-05,96,0,0
36.538,5.188599536332239e-05,96,0,0
36.54,5.329881099492048e-05,96,0,0
36.542,5.531203807452025e-05,96,0,0
36.544,5.7735824767314336e-05,96,0,0
36.546,6.033841564259556e-05,96,0,0
36.548,6.285806743061121e-05,96,0,0
36.55,6.501699558267265e-05,96,0,0
36.552,6.653643848882709e-05,96,0,0
36.554,6.715189682307845e-05,96,0,0
36.556,6.662771805066829e-05,96,0,0
36.558,6.477036814851881e-05,96,0,0
36.56,6.143986953636905e-05,96,0,0
36.562,5.655895693760517e-05,96,0,0
36.564,5.011954834981836e-05,96,0,0
36.566,4.218617630807277e-05,96,0,0
36.568,3.289607933150115e-05,96,0,0
36.57,2.245574391425287e-05,96,0,0
36.572,1.1133854770808584e-05,96,0,0
36.574,-7.491469779057332e-07,96,0,0
36.576,-1.283441875120098e-05,96,0,0
36.578,-2.4740236713487567e-05,96,0,0
36.58,-3.607874079038785e-05,96,0,0
36.582,-4.647290913517959e-05,96,0,0
36.584,-5.5572848556490525e-05,96,0,0
36.586,-6.307064334280274e-05,96,0,0
36.588,-6.871317151702707e-05,96,0,0
36.59,-7.23124462598571e-05,96,0,0
36.592,-7.375316644913232e-05,96,0,0
36.594,-7.299726838244084e-05,96,0,0
36.596,-7.008536924919936e-05,96,0,0
36.598,-6.513509024425963e-05,96,0,0
36.6,-5.8336348092964153e-05,96,0,0
36.602,-4.994380905065949e-05,96,0,0
