mean,std,min,max,ptp,abs_mean,abs_max,skew,kurt,zcr_median,janela,y
-0.001023229762939402,0.0003446997604708187,-0.0015336373111394,-0.0005111389111394,0.0010224984,0.001023229762939402,0.0015336373111394,-0.04517582917708472,-1.495796365207152,0.24096385542168675,59,0
-0.0009777793557394004,0.00034428410604237257,-0.0015089533111394,-0.0004849303111394,0.001024023,0.0009777793557394004,0.0015089533111394,-0.06553082032634046,-1.4809200733709305,0.24096385542168675,60,0
-0.0014746171511580777,0.0005099259990014334,-0.0019956395111394,-0.0004636706111394,0.0015319689,0.0014746171511580777,0.0019956395111394,0.6218781537188958,-1.0800756622129515,0.028112449799196786,61,0
-0.0019531732206146644,3.6096403456396355e-06,-0.0019593878758625,-0.0019469585653669,1.242931049560015e-05,0.0019531732206146644,0.0019593878758625,0.0,-1.200000000000336,0.004016064257028112,62,0
-0.0015374204966455312,0.00030975108678625265,-0.0019984225111394,-0.0008604296111394,0.0011379929,0.0015374204966455312,0.0019984225111394,0.4885718742094409,-0.9271127874434568,0.20481927710843373,63,0
-0.0012972273175394016,0.000364546364328256,-0.0019484737111394,-0.0007240747111394,0.0012243990000000001,0.0012972273175394016,0.0019484737111394,-0.020384637344616072,-1.353030148597677,0.24096385542168675,64,0
-0.0012189969213394014,0.0003590144863928618,-0.0017833813111394,-0.0006606707111394,0.0011227106,0.0012189969213394014,0.0017833813111394,0.02412660771979603,-1.4155495062259085,0.24497991967871485,65,0
-0.0010829592833394006,0.0003555985470935152,-0.0016987539111394,-0.0005342499111394,0.0011645039999999998,0.0010829592833394006,0.0016987539111394,-0.08231105067818466,-1.366461654377693,0.24096385542168675,66,0
-0.0010685059785394016,0.00036313656102268275,-0.0017874832111394,-0.0005178423111394,0.0012696409000000001,0.0010685059785394016,0.0017874832111394,-0.05687218311866541,-1.3584302539942053,0.24096385542168675,67,0
-0.0010309426901394013,0.00036066537141102306,-0.0015885592111394,-0.0004942836111394,0.0010942756,0.0010309426901394013,0.0015885592111394,0.02244154868780965,-1.45463031887867,0.24497991967871485,68,0
-0.0010018336475394007,0.0003497806688237732,-0.0015342907111394,-0.0004721285111394,0.0010621622,0.0010018336475394007,0.0015342907111394,-0.0054359990832321785,-1.4175173701822574,0.24096385542168675,69,0
-0.0009980002707394029,0.00034369553463829385,-0.0015172902111394,-0.0004576327111394,0.0010596575,0.0009980002707394029,0.0015172902111394,0.05577124121484205,-1.3867689669783212,0.24497991967871485,70,0
-0.0009460652799394016,0.0003438569779734003,-0.0014880203111394,-0.0004339409111394,0.0010540794,0.0009460652799394016,0.0014880203111394,-0.08272664387751637,-1.4303834667791613,0.24096385542168675,71,0
-0.0014438380169630115,0.0004899978031483818,-0.0019642521111394,-0.0004538696111394,0.0015103825,0.0014438380169630115,0.0019642521111394,0.6547094092188268,-0.9276735769981417,0.04417670682730924,72,0
