t_s,sinal_filtrado
0.000000000000000000e+00,4.057481894512016802e-05
2.000000000000000042e-03,2.150770572031635190e-05
4.000000000000000083e-03,2.492177983393900716e-06
6.000000000000000125e-03,-1.610163601195157757e-05
8.000000000000000167e-03,-3.392438518940372506e-05
1.000000000000000021e-02,-5.065870356086833265e-05
1.200000000000000025e-02,-6.602827834754637236e-05
1.400000000000000029e-02,-7.980454756115383194e-05
1.600000000000000033e-02,-9.181105157928320872e-05
1.799999999999999864e-02,-1.019256125514291737e-04
2.000000000000000042e-02,-1.100805400094452714e-04
2.199999999999999872e-02,-1.162610137908942929e-04
2.400000000000000050e-02,-1.205017663785697130e-04
2.599999999999999881e-02,-1.228822364933968264e-04
2.800000000000000058e-02,-1.235204832669726464e-04
2.999999999999999889e-02,-1.225662684364841736e-04
3.200000000000000067e-02,-1.201937605844233026e-04
3.400000000000000244e-02,-1.165942630514547526e-04
3.599999999999999728e-02,-1.119692549289068127e-04
3.799999999999999906e-02,-1.065239393728778066e-04
4.000000000000000083e-02,-1.004614594645616521e-04
4.200000000000000261e-02,-9.397793577361842243e-05
4.399999999999999745e-02,-8.725843018815393579e-05
4.599999999999999922e-02,-8.047382107424541869e-05
4.800000000000000100e-02,-7.377843969429275926e-05
5.000000000000000278e-02,-6.730825560030188307e-05
5.199999999999999761e-02,-6.117945332139873452e-05
5.399999999999999939e-02,-5.548737643993974559e-05
5.600000000000000117e-02,-5.030594416605028844e-05
5.800000000000000294e-02,-4.568770401508305871e-05
5.999999999999999778e-02,-4.166465529566721585e-05
6.199999999999999956e-02,-3.824988005933377004e-05
6.400000000000000133e-02,-3.543988153518403290e-05
6.600000000000000311e-02,-3.321739270421852647e-05
6.800000000000000488e-02,-3.155432806959456511e-05
7.000000000000000666e-02,-3.041455591103242779e-05
7.199999999999999456e-02,-2.975627835788493701e-05
7.399999999999999634e-02,-2.953398072918076141e-05
7.599999999999999811e-02,-2.970007209398819260e-05
7.799999999999999989e-02,-3.020641615944839216e-05
8.000000000000000167e-02,-3.100591824870234787e-05
8.200000000000000344e-02,-3.205421028134609597e-05
8.400000000000000522e-02,-3.331131392932013430e-05
8.599999999999999312e-02,-3.474303066804656896e-05
8.799999999999999489e-02,-3.632176731582610553e-05
8.999999999999999667e-02,-3.802658144432236834e-05
9.199999999999999845e-02,-3.984239616170610345e-05
9.400000000000000022e-02,-4.175852551417716634e-05
9.600000000000000200e-02,-4.376680116477841350e-05
9.800000000000000377e-02,-4.585964679485858710e-05
1.000000000000000056e-01,-4.802839232558064105e-05
1.019999999999999934e-01,-5.026198586626045271e-05
1.039999999999999952e-01,-5.254611702706234497e-05
1.059999999999999970e-01,-5.486268501731778990e-05
1.079999999999999988e-01,-5.718956208347669766e-05
1.100000000000000006e-01,-5.950068500811631376e-05
1.120000000000000023e-01,-6.176657521009334690e-05
1.140000000000000041e-01,-6.395537073611491001e-05
1.160000000000000059e-01,-6.603434039528502310e-05
1.179999999999999938e-01,-6.797169946246443329e-05
1.199999999999999956e-01,-6.973844628147771738e-05
1.219999999999999973e-01,-7.130994690636639115e-05
1.239999999999999991e-01,-7.266709796261919133e-05
1.260000000000000009e-01,-7.379703213673874374e-05
1.280000000000000027e-01,-7.469342797114774920e-05
1.300000000000000044e-01,-7.535650492722519543e-05
1.320000000000000062e-01,-7.579272667861067247e-05
1.340000000000000080e-01,-7.601414828755757456e-05
1.360000000000000098e-01,-7.603729788132590592e-05
1.380000000000000115e-01,-7.588152531013341940e-05
1.400000000000000133e-01,-7.556686746221236020e-05
1.419999999999999873e-01,-7.511162300176282857e-05
1.439999999999999891e-01,-7.452994631319210454e-05
1.459999999999999909e-01,-7.382982506094651169e-05
