t_s,sinal_filtrado,janela,classificacao
2.0,-0.0007570863280482,5,0
2.002,-0.0005597171780482,5,0
2.004,-0.0006710129780482,5,0
2.006,-0.0008951606380482,5,0
2.008,-0.0011193082980482,5,0
2.01,-0.0013434559580482,5,0
2.012,-0.0015676036180482,5,0
2.014,-0.0017917512780482,5,0
2.016,-0.0011327973780482,5,0
2.018,-0.0008138292780482,5,0
2.02,-0.0008030723780482,5,0
2.022,-0.0005214811780482,5,0
2.024,-0.0007897785113815,5,0
2.026,-0.0010580758447148,5,0
2.028,-0.0013263731780482,5,0
2.03,-0.0008884015780482,5,0
2.032,-0.0009052205780482,5,0
2.034,-0.0009220395780482,5,0
2.036,-0.0019843227780482,5,0
2.038,-0.0017236524780482,5,0
2.04,-0.0014629821780482,5,0
2.042,-0.0008752609780482,5,0
2.044,-0.0008075009780482,5,0
2.046,-0.0005273133780482,5,0
2.048,-0.0013312978780482,5,0
2.05,-0.0012463582980482,5,0
2.052,-0.0011614187180482,5,0
2.054,-0.0010764791380482,5,0
2.056,-0.0009915395580482,5,0
2.058,-0.0009065999780482,5,0
2.06,-0.0007339692780482,5,0
2.062,-0.0006497895780482,5,0
2.064,-0.0008449504780482,5,0
2.066,-0.0011506166447148,5,0
2.068,-0.0014562828113815,5,0
2.07,-0.0017619489780482,5,0
2.072,-0.0014291868780482,5,0
2.074,-0.0010964247780482,5,0
2.076,-0.0008026488780482,5,0
2.078,-0.0008442486780482,5,0
2.08,-0.0006168291780482,5,0
2.082,-0.0007889728530482,5,0
2.084,-0.0009611165280482,5,0
2.086,-0.0011332602030482,5,0
2.088,-0.0013054038780482,5,0
2.09,-0.0008440671780482,5,0
2.092,-0.0008981904780482,5,0
2.094,-0.0005510172780482,5,0
2.096,-0.0019927806780482,5,0
2.098,-0.0018368399113815,5,0
2.1,-0.0016808991447148,5,0
2.102,-0.0015249583780482,5,0
2.104,-0.0008663069780482,5,0
2.106,-0.0007402189280482,5,0
2.108,-0.0006141308780482,5,0
2.11,-0.0014049384780482,5,0
2.112,-0.0014959224113815,5,0
2.114,-0.0015869063447148,5,0
2.116,-0.0016778902780482,5,0
2.118,-0.0010048035780482,5,0
2.12,-0.0008119295780482,5,0
2.122,-0.0008938344780482,5,0
2.124,-0.0011350237780482,5,0
2.126,-0.0013762130780482,5,0
2.128,-0.0016174023780482,5,0
2.13,-0.0018585916780482,5,0
2.132,-0.0011444496780482,5,0
2.134,-0.0008370733780482,5,0
2.136,-0.0005950491780482,5,0
2.138,-0.0007693617780482,5,0
2.14,-0.0009436743780482,5,0
2.142,-0.0011179869780482,5,0
2.144,-0.0012922995780482,5,0
2.146,-0.0010453325280482,5,0
2.148,-0.0007983654780482,5,0
2.15,-0.0008406912780482,5,0
2.152,-0.0005115712780482,5,0
2.154,-0.0019138644780482,5,0
2.156,-0.0017597145113815,5,0
2.158,-0.0016055645447148,5,0
2.16,-0.0014514145780482,5,0
2.162,-0.0008087835780482,5,0
2.164,-0.0007162851280482,5,0
2.166,-0.0006237866780482,5,0
2.168,-0.0014130333780482,5,0
2.17,-0.0015239177780482,5,0
2.172,-0.0016348021780482,5,0
2.174,-0.0017456865780482,5,0
2.176,-0.0010289430780482,5,0
2.178,-0.0008353672780482,5,0
2.18,-0.0009557138780482,5,0
2.182,-0.0010121160113815,5,0
2.184,-0.0010685181447148,5,0
2.186,-0.0011249202780482,5,0
2.188,-0.0009434444780482,5,0
2.19,-0.0007619686780482,5,0
2.192,-0.0007894538280482,5,0
2.194,-0.0008169389780482,5,0
2.196,-0.0006098353780482,5,0
2.198,-0.0009389432780482,5,0
