t_s,sinal_filtrado
0.000000000000000000e+00,6.131237219517771467e-04
2.000000000000000042e-03,6.131237219517771467e-04
4.000000000000000083e-03,-2.287821780482202300e-04
6.000000000000000125e-03,-1.070688078048217607e-03
8.000000000000000167e-03,-1.912593978048215092e-03
1.000000000000000021e-02,-9.591260780482174439e-04
1.200000000000000025e-02,-6.998230780482167859e-04
1.400000000000000029e-02,1.491129219517795326e-04
1.600000000000000033e-02,8.478758219517832165e-04
1.799999999999999864e-02,3.435538719517832601e-04
2.000000000000000042e-02,-1.607680780482166963e-04
2.199999999999999872e-02,-6.650900280482166527e-04
2.400000000000000050e-02,-1.169411978048216609e-03
2.599999999999999881e-02,-7.495056780482166683e-04
2.800000000000000058e-02,-4.663293780482217696e-04
2.999999999999999889e-02,-1.165285878048219481e-03
3.200000000000000067e-02,-1.864242378048217193e-03
3.400000000000000244e-02,-1.708216911381550121e-03
3.599999999999999728e-02,-1.552191444714882832e-03
3.799999999999999906e-02,-1.396165978048215760e-03
4.000000000000000083e-02,-7.504615780482169415e-04
4.200000000000000261e-02,-7.121529780482150837e-04
4.399999999999999745e-02,-8.260321280482161091e-04
4.599999999999999922e-02,-9.399112780482171345e-04
4.800000000000000100e-02,-8.962585113815507492e-04
5.000000000000000278e-02,-8.526057447148842556e-04
5.199999999999999761e-02,-8.089529780482178703e-04
5.399999999999999939e-02,-7.782794780482171076e-04
5.600000000000000117e-02,-7.476059780482163450e-04
5.800000000000000294e-02,5.296579219517824968e-04
5.999999999999999778e-02,1.107196219517778482e-04
6.199999999999999956e-02,-4.299386280482197023e-04
6.400000000000000133e-02,-9.705968780482172528e-04
6.600000000000000311e-02,-7.266971780482195040e-04
6.800000000000000488e-02,-4.987654447148850067e-04
7.000000000000000666e-02,-2.708337113815504553e-04
7.199999999999999456e-02,-4.290197804821590383e-05
7.399999999999999634e-02,-1.807621180482161150e-04
7.599999999999999811e-02,-3.186222580482163261e-04
7.799999999999999989e-02,-4.564823980482165373e-04
8.000000000000000167e-02,-5.943425380482167484e-04
8.200000000000000344e-02,-7.322026780482169053e-04
8.400000000000000522e-02,-1.275819378048217816e-03
8.599999999999999312e-02,-1.819436078048218726e-03
8.799999999999999489e-02,-1.692337678048218405e-03
8.999999999999999667e-02,-1.565239278048217867e-03
9.199999999999999845e-02,-1.438140878048217546e-03
9.400000000000000022e-02,-1.098306328048217345e-03
9.600000000000000200e-02,-7.584717780482171448e-04
9.800000000000000377e-02,-6.976208780482195601e-04
1.000000000000000056e-01,-7.302763580482191921e-04
1.019999999999999934e-01,-7.629318380482188241e-04
1.039999999999999952e-01,-7.955873180482185645e-04
1.059999999999999970e-01,-8.282427980482181965e-04
1.079999999999999988e-01,-8.608982780482178285e-04
1.100000000000000006e-01,4.960562219517858709e-04
1.120000000000000023e-01,3.720150886184523742e-04
1.140000000000000041e-01,2.479739552851189317e-04
1.160000000000000059e-01,1.239328219517854893e-04
1.179999999999999938e-01,-9.161355304821523424e-05
1.199999999999999956e-01,-3.071599280482159577e-04
1.219999999999999973e-01,-5.227063030482166812e-04
1.239999999999999991e-01,-7.382526780482174047e-04
1.260000000000000009e-01,-4.535827804821781356e-05
1.280000000000000027e-01,-6.359895280482171301e-04
1.300000000000000044e-01,-1.226620778048216447e-03
1.320000000000000062e-01,-7.560517780482159042e-04
1.340000000000000080e-01,-4.926105780482170279e-04
1.360000000000000098e-01,-1.793505778048216058e-03
1.380000000000000115e-01,-1.753724003048216101e-03
1.400000000000000133e-01,-1.713942228048216145e-03
1.419999999999999873e-01,-1.674160453048216188e-03
1.439999999999999891e-01,-1.634378678048216231e-03
1.459999999999999909e-01,-1.594596903048216274e-03
1.479999999999999927e-01,-1.554815128048216318e-03
1.499999999999999944e-01,-1.515033353048216361e-03
1.519999999999999962e-01,-1.475251578048216404e-03
1.539999999999999980e-01,-7.677403780482179932e-04
1.559999999999999998e-01,-6.937246780482171291e-04
1.580000000000000016e-01,-8.767008780482211591e-04
1.600000000000000033e-01,-1.156985278048219346e-03
1.620000000000000051e-01,-1.437269678048217533e-03
1.640000000000000069e-01,-1.717554078048215936e-03
1.660000000000000087e-01,-8.457248780482182898e-04
1.680000000000000104e-01,-7.929507280482182320e-04
1.700000000000000122e-01,-7.401765780482181742e-04
1.719999999999999862e-01,5.340502219517784602e-04
1.739999999999999880e-01,2.981849219517865648e-04
1.759999999999999898e-01,-4.357889780482151120e-04
1.779999999999999916e-01,-1.169762878048216789e-03
1.799999999999999933e-01,-1.903736778048218357e-03
1.819999999999999951e-01,-9.920501780482171919e-04
1.839999999999999969e-01,-7.367522780482192377e-04
1.859999999999999987e-01,-7.099817804821686312e-05
1.880000000000000004e-01,-2.023097980482174252e-04
1.900000000000000022e-01,-3.336214180482179872e-04
1.920000000000000040e-01,-4.649330380482185492e-04
1.940000000000000058e-01,-5.962446580482191113e-04
1.960000000000000075e-01,-7.275562780482197275e-04
1.980000000000000093e-01,-4.944618780482147244e-04
2.000000000000000111e-01,-1.098566478048216936e-03
2.020000000000000129e-01,-1.702671078048219148e-03
2.039999999999999869e-01,-1.203201228048217560e-03
2.059999999999999887e-01,-7.037313780482159706e-04
2.079999999999999905e-01,-7.081309380482158841e-04
2.099999999999999922e-01,-7.125304980482157977e-04
2.119999999999999940e-01,-7.169300580482157112e-04
2.139999999999999958e-01,-7.213296180482156247e-04
2.159999999999999976e-01,-7.257291780482155383e-04
2.179999999999999993e-01,-1.224612178048217585e-03
2.200000000000000011e-01,-1.723495178048219632e-03
2.220000000000000029e-01,-8.514481780482171039e-04
2.240000000000000047e-01,-1.782888780482178720e-04
2.260000000000000064e-01,4.948704219517813599e-04
2.280000000000000082e-01,-3.115582780482177789e-04
2.300000000000000100e-01,-1.117986978048216918e-03
2.320000000000000118e-01,-1.924415678048216165e-03
2.340000000000000135e-01,-7.401160780482187937e-04
2.359999999999999876e-01,-5.345572447148866585e-04
2.379999999999999893e-01,-3.289984113815545776e-04
2.399999999999999911e-01,-1.234395780482224966e-04
2.419999999999999929e-01,-3.486133180482213359e-04
2.439999999999999947e-01,-5.737870580482201752e-04
2.459999999999999964e-01,-7.989607980482189061e-04
2.479999999999999982e-01,-1.024134538048217854e-03
2.500000000000000000e-01,-1.249308278048216585e-03
2.520000000000000018e-01,-7.317670780482175494e-04
2.540000000000000036e-01,-1.048932278048217946e-03
2.560000000000000053e-01,-1.366097478048218343e-03
2.580000000000000071e-01,-1.683262678048218740e-03
2.600000000000000089e-01,-1.639503028048218750e-03
2.620000000000000107e-01,-1.595743378048218759e-03
2.640000000000000124e-01,-1.551983728048218769e-03
2.660000000000000142e-01,-1.508224078048218779e-03
2.680000000000000160e-01,-7.695311780482180439e-04
2.700000000000000178e-01,-6.849763780482171979e-04
2.720000000000000195e-01,-6.800758780482170709e-04
2.740000000000000213e-01,-6.751753780482169440e-04
2.760000000000000231e-01,-1.199407878048217892e-03
2.780000000000000249e-01,-1.723640378048218839e-03
2.800000000000000266e-01,-1.246858028048217389e-03
2.819999999999999729e-01,-7.700756780482159378e-04
2.839999999999999747e-01,3.540264219517802805e-04
2.859999999999999765e-01,-4.025946447148851448e-04
2.879999999999999782e-01,-1.159215711381550570e-03
2.899999999999999800e-01,-1.915836778048215887e-03
2.919999999999999818e-01,-1.627820478048216122e-03
2.939999999999999836e-01,-1.339804178048216356e-03
2.959999999999999853e-01,-1.051787878048216808e-03
2.979999999999999871e-01,-7.723988780482188635e-04
2.999999999999999889e-01,-1.712950780482147203e-04
3.019999999999999907e-01,-3.893152980482149014e-04
3.039999999999999925e-01,-6.073355180482150825e-04
3.059999999999999942e-01,-8.253557380482152636e-04
3.079999999999999960e-01,-1.043375958048215445e-03
3.099999999999999978e-01,-1.261396178048215626e-03
3.119999999999999996e-01,-7.591251780482170461e-04
3.140000000000000013e-01,-5.293582780482126646e-04
3.160000000000000031e-01,-1.092673778048214132e-03
3.180000000000000049e-01,-1.655989278048215600e-03
3.200000000000000067e-01,-1.617991244714883170e-03
3.220000000000000084e-01,-1.579993211381550957e-03
3.240000000000000102e-01,-1.541995178048218527e-03
3.260000000000000120e-01,-8.225775780482192170e-04
3.280000000000000138e-01,-7.666029780482161091e-04
3.300000000000000155e-01,9.809879219517822838e-04
3.320000000000000173e-01,-6.442598780482177920e-04
3.340000000000000191e-01,-1.193503078048216599e-03
3.360000000000000209e-01,-1.742746278048215407e-03
3.380000000000000226e-01,-1.310691578048216177e-03
3.400000000000000244e-01,-8.786368780482169474e-04
3.420000000000000262e-01,-7.558823780482162510e-04
3.439999999999999725e-01,3.585639219517789203e-04
3.459999999999999742e-01,-2.182793780482203752e-04
3.479999999999999760e-01,-7.951226780482196707e-04
3.499999999999999778e-01,-1.371965978048218966e-03
3.519999999999999796e-01,-1.948809278048218262e-03
3.539999999999999813e-01,-1.022106578048217855e-03
3.559999999999999831e-01,-7.328923780482157410e-04
3.579999999999999849e-01,-7.344532780482162159e-04
3.599999999999999867e-01,-7.360141780482165825e-04
3.619999999999999885e-01,-7.375750780482170574e-04
3.639999999999999902e-01,-7.391359780482175323e-04
3.659999999999999920e-01,-7.406968780482178988e-04
3.679999999999999938e-01,-7.422577780482183737e-04
3.699999999999999956e-01,-6.566200280482175147e-04
3.719999999999999973e-01,-5.709822780482166557e-04
3.739999999999999991e-01,-1.058031478048217407e-03
3.760000000000000009e-01,-1.545080678048218158e-03
3.780000000000000027e-01,-1.543769844714884369e-03
3.800000000000000044e-01,-1.542459011381550581e-03
3.820000000000000062e-01,-1.541148178048216792e-03
3.840000000000000080e-01,-7.733910780482172037e-04
3.860000000000000098e-01,-7.073855780482174102e-04
3.880000000000000115e-01,9.981941219517837319e-04
3.900000000000000133e-01,-5.273738780482142494e-04
3.920000000000000151e-01,-1.158824478048215735e-03
3.940000000000000169e-01,-1.790275078048217221e-03
3.960000000000000187e-01,-1.271650928048218172e-03
3.980000000000000204e-01,-7.530267780482191239e-04
4.000000000000000222e-01,5.326587219517823005e-04
4.020000000000000240e-01,3.421132195178275357e-05
4.040000000000000258e-01,-4.642360780482167933e-04
4.060000000000000275e-01,-9.626834780482162318e-04
4.079999999999999738e-01,-1.461130878048215887e-03
4.099999999999999756e-01,-1.959578278048215542e-03
4.119999999999999774e-01,-1.072805578048217391e-03
4.139999999999999791e-01,-7.307143780482172266e-04
4.159999999999999809e-01,-1.799707780482202521e-04
4.179999999999999827e-01,-4.038764380482196123e-04
4.199999999999999845e-01,-6.277820980482189724e-04
4.219999999999999862e-01,-8.516877580482184410e-04
4.239999999999999880e-01,-1.075593418048217693e-03
4.259999999999999898e-01,-1.299499078048217161e-03
4.279999999999999916e-01,-7.596817780482186325e-04
4.299999999999999933e-01,-5.737168780482184913e-04
4.319999999999999951e-01,-7.764910980482180123e-04
4.339999999999999969e-01,-9.792653180482175333e-04
4.359999999999999987e-01,-1.182039538048216838e-03
4.380000000000000004e-01,-1.384813758048216359e-03
4.400000000000000022e-01,-1.587587978048215880e-03
4.420000000000000040e-01,-8.164670780482167350e-04
4.440000000000000058e-01,-7.381558780482173551e-04
4.460000000000000075e-01,9.564249219517770642e-04
4.480000000000000093e-01,-4.944376780482142783e-04
4.500000000000000111e-01,-9.352164780482162456e-04
4.520000000000000129e-01,-1.375995278048218213e-03
4.540000000000000147e-01,-1.816774078048219963e-03
4.560000000000000164e-01,-9.253912780482183645e-04
4.580000000000000182e-01,-7.629487780482181389e-04
4.600000000000000200e-01,3.218767219517826642e-04
4.620000000000000218e-01,5.281454219517806373e-04
4.640000000000000235e-01,-1.543094471488561797e-05
4.660000000000000253e-01,-5.590073113815518732e-04
4.680000000000000271e-01,-1.102583678048218128e-03
4.699999999999999734e-01,-7.605045780482181869e-04
4.719999999999999751e-01,-2.414992780482216536e-04
4.739999999999999769e-01,-3.305250280482210511e-04
4.759999999999999787e-01,-4.195507780482204485e-04
