t_s,sinal_filtrado
0.000000000000000000e+00,-9.942095985183909031e-04
2.000000000000000042e-03,-9.942095985183909031e-04
4.000000000000000083e-03,-1.072218298518390778e-03
6.000000000000000125e-03,-1.030182898518391347e-03
8.000000000000000167e-03,-9.078155985183908490e-04
1.000000000000000021e-02,-7.301875985183908617e-04
1.200000000000000025e-02,-5.836323985183911912e-04
1.400000000000000029e-02,-6.089455985183911575e-04
1.600000000000000033e-02,-7.544117985183907034e-04
1.799999999999999864e-02,-9.425788985183915399e-04
2.000000000000000042e-02,-1.089763298518391533e-03
2.199999999999999872e-02,-1.066470798518391518e-03
2.400000000000000050e-02,-9.705177985183913343e-04
2.599999999999999881e-02,-8.161096985183908907e-04
2.800000000000000058e-02,-6.276037985183907479e-04
2.999999999999999889e-02,-5.967729985183914225e-04
3.200000000000000067e-02,-7.133685985183904794e-04
3.400000000000000244e-02,-8.757747985183900359e-04
3.599999999999999728e-02,-1.077602798518391154e-03
3.799999999999999906e-02,-1.098414798518390547e-03
4.000000000000000083e-02,-1.028948698518391148e-03
4.200000000000000261e-02,-8.933197985183907903e-04
4.399999999999999745e-02,-6.957872985183907906e-04
4.599999999999999922e-02,-6.050977985183904860e-04
4.800000000000000100e-02,-6.753745985183892166e-04
5.000000000000000278e-02,-8.274957985183900057e-04
5.199999999999999761e-02,-1.047933598518390689e-03
5.399999999999999939e-02,-9.044699485183903265e-04
5.600000000000000117e-02,-7.610062985183899641e-04
5.800000000000000294e-02,-6.148140985183900460e-04
5.999999999999999778e-02,-6.425956985183904104e-04
6.199999999999999956e-02,-9.775115985183918839e-04
6.400000000000000133e-02,-1.115935598518389988e-03
6.600000000000000311e-02,-1.107507948518390763e-03
6.800000000000000488e-02,-1.099080298518391539e-03
7.000000000000000666e-02,-9.702878985183914333e-04
7.199999999999999456e-02,-8.414954985183913279e-04
7.399999999999999634e-02,-6.535824985183899712e-04
7.599999999999999811e-02,-6.373321985183900973e-04
7.799999999999999989e-02,-6.210818985183902234e-04
8.000000000000000167e-02,-7.306836985183904655e-04
8.200000000000000344e-02,-1.104440598518390600e-03
8.400000000000000522e-02,-1.123788498518390761e-03
8.599999999999999312e-02,-1.089140148518390888e-03
8.799999999999999489e-02,-1.054491798518391015e-03
8.999999999999999667e-02,-7.062900985183909706e-04
9.199999999999999845e-02,-6.618286485183906206e-04
9.400000000000000022e-02,-6.173671985183902707e-04
9.600000000000000200e-02,-6.894226985183914309e-04
9.800000000000000377e-02,-8.479205985183900680e-04
1.000000000000000056e-01,-1.068636698518391544e-03
1.019999999999999934e-01,-1.143765598518391245e-03
1.039999999999999952e-01,-1.095208298518390421e-03
1.059999999999999970e-01,-9.648912985183899678e-04
1.079999999999999988e-01,-7.739895985183907652e-04
1.100000000000000006e-01,-6.229936985183916372e-04
1.120000000000000023e-01,-6.479196985183914050e-04
1.140000000000000041e-01,-7.876383985183908233e-04
1.160000000000000059e-01,-9.838277985183920861e-04
1.179999999999999938e-01,-1.120085898518390164e-03
1.199999999999999956e-01,-1.106848498518390751e-03
1.219999999999999973e-01,-1.012105498518391187e-03
1.239999999999999991e-01,-8.454037985183905125e-04
1.260000000000000009e-01,-6.434305985183901878e-04
1.280000000000000027e-01,-6.130958985183895989e-04
1.300000000000000044e-01,-7.272956985183904634e-04
1.320000000000000062e-01,-8.944692985183911628e-04
1.340000000000000080e-01,-1.098281698518391563e-03
1.360000000000000098e-01,-1.116891498518391129e-03
1.380000000000000115e-01,-1.043553398518390612e-03
1.400000000000000133e-01,-8.994181985183904472e-04
1.419999999999999873e-01,-6.923750985183903424e-04
1.439999999999999891e-01,-6.031012985183901130e-04
1.459999999999999909e-01,-6.765966985183909273e-04
1.479999999999999927e-01,-8.274352985183906252e-04
1.499999999999999944e-01,-1.033219998518390085e-03
1.519999999999999962e-01,-1.121320098518391230e-03
1.539999999999999980e-01,-1.084124698518390811e-03
1.559999999999999998e-01,-9.548240985183908784e-04
1.580000000000000016e-01,-6.148382985183904921e-04
1.600000000000000033e-01,-6.257161985183906476e-04
1.620000000000000051e-01,-6.365940985183908031e-04
1.640000000000000069e-01,-7.756351985183916088e-04
1.660000000000000087e-01,-9.697554985183911604e-04
1.680000000000000104e-01,-1.122179198518390587e-03
1.700000000000000122e-01,-1.106751698518390701e-03
1.719999999999999862e-01,-1.011960298518390245e-03
1.739999999999999880e-01,-8.496750985183911843e-04
1.759999999999999898e-01,-6.513076985183905397e-04
1.779999999999999916e-01,-6.202227985183899998e-04
1.799999999999999933e-01,-7.393351985183920817e-04
1.819999999999999951e-01,-8.906456985183918047e-04
1.839999999999999969e-01,-1.090610298518391533e-03
1.859999999999999987e-01,-1.115173298518390681e-03
1.880000000000000004e-01,-1.045973398518390985e-03
1.900000000000000022e-01,-9.019470985183902258e-04
1.920000000000000040e-01,-7.016073985183905216e-04
1.940000000000000058e-01,-6.097078985183895967e-04
1.960000000000000075e-01,-6.829007985183909064e-04
1.980000000000000093e-01,-1.051031198518391409e-03
2.000000000000000111e-01,-1.121719398518390785e-03
