t_s,sinal_filtrado,janela,classificacao
10.096,9.11122151890916e-06,11,0
10.098,1.301282583183418e-05,11,0
10.1,1.588640703377043e-05,11,0
10.102,1.763188670743468e-05,11,0
10.104,1.8193597083805636e-05,11,0
10.106,1.7562085850087868e-05,11,0
10.108,1.5774051862119717e-05,11,0
10.11,1.2910294883204904e-05,11,0
10.112,9.09169533366824e-06,11,0
10.114,4.473375470286236e-06,11,0
10.116,-7.626869713403252e-07,11,0
10.118,-6.416256139516191e-06,11,0
10.12,-1.227827823107296e-05,11,0
10.122,-1.8140725188927544e-05,11,0
10.124,-2.380629375722628e-05,11,0
10.126,-2.9097355717835463e-05,11,0
10.128,-3.3863604606523725e-05,11,0
10.13,-3.798796248318081e-05,11,0
10.132,-4.1390441343088745e-05,11,0
10.134,-4.402977521721871e-05,11,0
10.136,-4.590275328765724e-05,11,0
10.138,-4.70412979466124e-05,11,0
10.14,-4.750744759441437e-05,11,0
10.142,-4.738652046388554e-05,11,0
10.144,-4.6778848664459154e-05,11,0
10.146,-4.57905782325296e-05,11,0
10.148,-4.452413259976181e-05,11,0
10.15,-4.306903329043812e-05,11,0
10.152,-4.149384105382236e-05,11,0
10.154,-3.983996577614265e-05,11,0
10.156,-3.811793576325484e-05,11,0
10.158,-3.630642031588636e-05,11,0
10.16,-3.435394795673736e-05,11,0
10.162,-3.218297358248973e-05,11,0
10.164,-2.9695803250000053e-05,11,0
10.166,-2.6781886065062888e-05,11,0
10.168,-2.3326064717548103e-05,11,0
10.17,-1.9217459691992035e-05,11,0
10.172,-1.435867292651573e-05,11,0
10.174,-8.674898639041e-06,11,0
10.176,-2.122378581698688e-06,11,0
10.178,5.304449007245646e-06,11,0
10.18,1.356772426412112e-05,11,0
10.182,2.25833579271451e-05,11,0
10.184,3.222097047719858e-05,11,0
10.186,4.2306727964393726e-05,11,0
10.188,5.262903525160614e-05,11,0
10.19,6.294684981298932e-05,11,0
10.192,7.300017249891085e-05,11,0
10.194,8.252207310430529e-05,11,0
10.196,9.1251467910004e-05,11,0
10.198,9.894582258059633e-05,11,0
10.2,0.0001053929778439,11,0
10.202,0.0001104213330215,11,0
10.204,0.0001139076776129,11,0
10.206,0.0001157820705428,11,0
10.208,0.0001160293325725,11,0
10.21,0.0001146869329178,11,0
10.212,0.0001118393512638,11,0
10.214,0.0001076094079849,11,0
10.216,0.000102147497125,11,0
10.218,9.561995520889902e-05,11,0
10.22,8.819783836867178e-05,11,0
10.222,8.004719430753198e-05,11,0
10.224,7.13216185087519e-05,11,0
10.226,6.215756188754732e-05,11,0
10.228,5.2672539667259306e-05,11,0
10.23,4.296608080058028e-05,11,0
10.232,3.312295770628474e-05,11,0
10.234,2.3217977333906623e-05,11,0
10.236,1.3321461981072583e-05,11,0
10.238,3.5045647990149003e-06,11,0
10.24,-6.156252464994287e-06,11,0
10.242,-1.557598684516329e-05,11,0
10.244,-2.465928313335284e-05,11,0
10.246,-3.330010405111988e-05,11,0
10.248,-4.138292107894321e-05,11,0
10.25,-4.878543597535686e-05,11,0
10.252,-5.5382718384123455e-05,11,0
10.254,-6.105246028566326e-05,11,0
10.256,-6.568091415178267e-05,11,0
10.258,-6.916905400505805e-05,11,0
10.26,-7.143854206673854e-05,11,0
10.262,-7.243714429752321e-05,11,0
10.264,-7.214329306417547e-05,11,0
10.266,-7.05695440540516e-05,11,0
10.268,-6.77647218449126e-05,11,0
