t_s,sinal_filtrado,janela,classificacao
0.0,-0.0008757873562401,1,0
0.002,-0.0010750985562401,1,0
0.004,-0.0011931824562401,1,0
0.006,-0.0011169282562401,1,0
0.008,-0.0009679893562401,1,0
0.01,-0.0007874936562401,1,0
0.012,-0.0006175854562401,1,0
0.014,-0.0006448830562401,1,0
0.016,-0.0008095156562401,1,0
0.018,-0.0010010949562401,1,0
0.02,-0.0011797998562401,1,0
0.022,-0.0011581650562401,1,0
0.024,-0.0010403836562401,1,0
0.026,-0.0008563426562401,1,0
0.028,-0.0006613148562401,1,0
0.03,-0.0006186986562401,1,0
0.032,-0.0007393477562401,1,0
0.034,-0.0009312658562401,1,0
0.036,-0.0011342312562401,1,0
0.038,-0.0011813002562401,1,0
0.04,-0.0010773854562401,1,0
0.042,-0.0009061099562401,1,0
0.044,-0.0007178339562401,1,0
0.046,-0.0006106763562401,1,0
0.048,-0.0006848009562401,1,0
0.05,-0.0008689992562401,1,0
0.052,-0.0010727874562401,1,0
0.054,-0.0011915610562401,1,0
0.056,-0.0009739304562401,1,0
0.058,-0.0007892239562401,1,0
0.06,-0.0006447378562401,1,0
0.062,-0.0008106893562401,1,0
0.064,-0.0009945004562401,1,0
0.066,-0.0011755769562401,1,0
0.068,-0.0011677966562401,1,0
0.07,-0.0011600163562401,1,0
0.072,-0.0010328816562401,1,0
0.0739999999999999,-0.0008545639562401,1,0
0.076,-0.0006687321562401,1,0
0.078,-0.0006465347062401,1,0
0.08,-0.0006243372562401,1,0
0.082,-0.0007405819562401,1,0
0.084,-0.0009306850562401,1,0
0.0859999999999999,-0.0011254587562401,1,0
0.0879999999999999,-0.0011826554562401,1,0
0.0899999999999999,-0.0010858917562401,1,0
0.092,-0.0009143379562401,1,0
0.094,-0.0007297524562401,1,0
0.096,-0.0006916374562401,1,0
0.098,-0.0007828170062401,1,0
0.1,-0.0008739965562401,1,0
0.102,-0.0010652733562401,1,0
0.104,-0.0011255434562401,1,0
0.106,-0.0010506868062401,1,0
0.108,-0.0009758301562401,1,0
0.11,-0.0007905791562401,1,0
0.112,-0.0006191221562401,1,0
0.114,-0.0006333396562401,1,0
0.116,-0.0007863320562401,1,0
0.118,-0.0009820737562401,1,0
0.12,-0.0011746573562401,1,0
0.122,-0.0011642876562401,1,0
0.124,-0.0010362575562401,1,0
0.126,-0.0008598395562401,1,0
0.128,-0.0006611817562401,1,0
0.13,-0.0006128906562401,1,0
0.132,-0.0007327653562401,1,0
0.134,-0.0009279262562401,1,0
0.136,-0.0011264630562401,1,0
0.138,-0.0011797151562401,1,0
0.14,-0.0010937809562401,1,0
0.142,-0.0007234604562401,1,0
0.144,-0.0006094784562401,1,0
0.146,-0.0008593797562401,1,0
0.148,-0.0010571784562401,1,0
0.15,-0.0011908713562401,1,0
0.152,-0.0009951901562401,1,0
0.154,-0.0007995089562401,1,0
0.156,-0.0007937856562401,1,0
0.158,-0.0007880623562401,1,0
0.16,-0.0011693696562401,1,0
0.162,-0.0011612626562401,1,0
0.164,-0.0011367311162401,1,0
0.166,-0.0011121995762401,1,0
0.168,-0.0010876680362401,1,0
0.17,-0.0010631364962401,1,0
0.172,-0.0010386049562401,1,0
0.174,-0.0008613278562401,1,0
0.176,-0.0006273985562401,1,0
0.178,-0.0007415015562401,1,0
0.18,-0.0009293298562401,1,0
0.182,-0.0010592536062401,1,0
0.184,-0.0011891773562401,1,0
0.186,-0.0010969269562401,1,0
0.188,-0.0010106539562401,1,0
0.19,-0.0009243809562401,1,0
0.192,-0.0007323055562401,1,0
0.194,-0.0006153469562401,1,0
0.196,-0.0006815702562401,1,0
0.198,-0.0008614246562401,1,0
0.2,-0.0010519754562401,1,0
0.202,-0.0011890805562401,1,0
0.204,-0.0011360099562401,1,0
0.206,-0.0009960492562401,1,0
0.208,-0.0008193408562401,1,0
0.21,-0.0006470368562401,1,0
0.212,-0.0006512234562401,1,0
0.214,-0.0007947052562401,1,0
0.216,-0.0009889828562401,1,0
0.218,-0.0011654734562401,1,0
0.22,-0.0008699793562401,1,0
0.222,-0.0008916928062401,1,0
0.224,-0.0009134062562401,1,0
0.226,-0.0011838896562401,1,0
0.228,-0.0011426286562401,1,0
0.23,-0.0011013676562401,1,0
0.232,-0.0010601066562401,1,0
0.234,-0.0010188456562401,1,0
0.236,-0.0009775846562401,1,0
0.238,-0.0009363236562401,1,0
0.24,-0.0007504555562401,1,0
0.242,-0.0006100229562401,1,0
0.244,-0.0008471345562401,1,0
0.246,-0.0009482119062401,1,0
0.248,-0.0010492892562401,1,0
0.25,-0.0011320774562401,1,0
0.252,-0.0010602518562401,1,0
0.254,-0.0009884262562401,1,0
0.256,-0.0008052201562401,1,0
0.258,-0.0006328435562401,1,0
0.26,-0.0007817461562401,1,0
0.262,-0.0008789817562401,1,0
0.264,-0.0009762173562401,1,0
0.266,-0.0011693696562401,1,0
0.268,-0.0011670464562401,1,0
0.27,-0.0008807362562401,1,0
0.272,-0.0007849345062401,1,0
0.274,-0.0006891327562401,1,0
0.276,-0.0006251116562401,1,0
0.278,-0.0007248761562401,1,0
0.28,-0.0009085057562401,1,0
0.282,-0.0011066069562401,1,0
0.284,-0.0009414056562401,1,0
0.286,-0.0008443273562401,1,0
0.288,-0.0007472490562401,1,0
0.29,-0.0006048199562401,1,0
0.292,-0.0006357778062401,1,0
0.294,-0.0006667356562401,1,0
0.296,-0.0008454163562401,1,0
0.298,-0.0010365116562401,1,0
0.3,-0.0011864911562401,1,0
0.302,-0.0011401481562401,1,0
0.304,-0.0010057292562401,1,0
0.306,-0.0006328798562401,1,0
0.308,-0.0007750911562401,1,0
0.31,-0.0008392977895734,1,0
0.312,-0.0009035044229067,1,0
0.314,-0.0009677110562401,1,0
0.316,-0.0011594476562401,1,0
0.318,-0.0011655581562401,1,0
0.32,-0.0010499063562401,1,0
0.322,-0.0008756058562401,1,0
0.324,-0.0006829496562401,1,0
0.326,-0.0006125760562401,1,0
0.328,-0.0007150630562401,1,0
0.33,-0.0009063156562401,1,0
0.332,-0.0011084098562401,1,0
0.334,-0.0011966188562401,1,0
0.336,-0.0011164200562401,1,0
0.338,-0.0009530579562401,1,0
0.34,-0.0007587440562401,1,0
0.342,-0.0006209129562401,1,0
0.344,-0.0008445935562401,1,0
0.346,-0.0010346119562401,1,0
0.348,-0.0011837323562401,1,0
0.35,-0.0011602462562401,1,0
0.352,-0.0011367601562401,1,0
0.354,-0.0008153115562401,1,0
0.356,-0.0007218330062401,1,0
0.358,-0.0006283544562401,1,0
0.36,-0.0006983953062401,1,0
0.362,-0.0007684361562401,1,0
0.364,-0.0009630041562401,1,0
0.366,-0.0011493441562401,1,0
0.368,-0.0011674699562401,1,0
0.37,-0.0010583521562401,1,0
0.372,-0.0008843783562401,1,0
0.374,-0.0006166174562401,1,0
0.376,-0.0006639042562401,1,0
0.378,-0.0007111910562401,1,0
0.38,-0.0009002656562401,1,0
0.382,-0.0010977134562401,1,0
0.384,-0.0011883061562401,1,0
0.386,-0.0011067642562401,1,0
0.388,-0.0007568685562401,1,0
0.39,-0.0006847586062401,1,0
0.392,-0.0006126486562401,1,0
0.394,-0.0006593909562401,1,0
