t_s,sinal_filtrado
0.000000000000000000e+00,-8.757873562401257729e-04
2.000000000000000042e-03,-1.075098556240126468e-03
4.000000000000000083e-03,-1.193182456240126071e-03
6.000000000000000125e-03,-1.116928256240126444e-03
8.000000000000000167e-03,-9.679893562401262024e-04
1.000000000000000021e-02,-7.874936562401262628e-04
1.200000000000000025e-02,-6.175854562401267636e-04
1.400000000000000029e-02,-6.448830562401264462e-04
1.600000000000000033e-02,-8.095156562401271440e-04
1.799999999999999864e-02,-1.001094956240126694e-03
2.000000000000000042e-02,-1.179799856240127450e-03
2.199999999999999872e-02,-1.158165056240125900e-03
2.400000000000000050e-02,-1.040383656240126669e-03
2.599999999999999881e-02,-8.563426562401272972e-04
2.800000000000000058e-02,-6.613148562401266299e-04
2.999999999999999889e-02,-6.186986562401269006e-04
3.200000000000000067e-02,-7.393477562401278187e-04
3.400000000000000244e-02,-9.312658562401266750e-04
3.599999999999999728e-02,-1.134231256240126207e-03
3.799999999999999906e-02,-1.181300256240126485e-03
4.000000000000000083e-02,-1.077385456240126990e-03
4.200000000000000261e-02,-9.061099562401270062e-04
4.399999999999999745e-02,-7.178339562401267644e-04
4.599999999999999922e-02,-6.106763562401264743e-04
4.800000000000000100e-02,-6.848009562401267437e-04
5.000000000000000278e-02,-8.689992562401264130e-04
5.199999999999999761e-02,-1.072787456240125500e-03
5.399999999999999939e-02,-1.191561056240127408e-03
5.600000000000000117e-02,-9.739304562401264291e-04
5.800000000000000294e-02,-7.892239562401269330e-04
5.999999999999999778e-02,-6.447378562401255044e-04
6.199999999999999956e-02,-8.106893562401262278e-04
6.400000000000000133e-02,-9.945004562401274333e-04
6.600000000000000311e-02,-1.175576956240125936e-03
6.800000000000000488e-02,-1.167796656240126067e-03
7.000000000000000666e-02,-1.160016356240126199e-03
7.199999999999999456e-02,-1.032881656240127160e-03
7.399999999999999634e-02,-8.545639562401266022e-04
7.599999999999999811e-02,-6.687321562401263124e-04
7.799999999999999989e-02,-6.465347062401263171e-04
8.000000000000000167e-02,-6.243372562401263218e-04
8.200000000000000344e-02,-7.405819562401262830e-04
8.400000000000000522e-02,-9.306850562401263773e-04
8.599999999999999312e-02,-1.125458756240125830e-03
8.799999999999999489e-02,-1.182655456240126312e-03
8.999999999999999667e-02,-1.085891756240126797e-03
9.199999999999999845e-02,-9.143379562401268874e-04
9.400000000000000022e-02,-7.297524562401265860e-04
9.600000000000000200e-02,-6.916374562401269958e-04
9.800000000000000377e-02,-7.828170062401263590e-04
1.000000000000000056e-01,-8.739965562401257222e-04
1.019999999999999934e-01,-1.065273356240126635e-03
1.039999999999999952e-01,-1.125543456240126524e-03
1.059999999999999970e-01,-1.050686806240126638e-03
1.079999999999999988e-01,-9.758301562401267525e-04
1.100000000000000006e-01,-7.905791562401267604e-04
1.120000000000000023e-01,-6.191221562401260335e-04
1.140000000000000041e-01,-6.333396562401261663e-04
1.160000000000000059e-01,-7.863320562401274021e-04
1.179999999999999938e-01,-9.820737562401256164e-04
1.199999999999999956e-01,-1.174657356240126332e-03
1.219999999999999973e-01,-1.164287656240126870e-03
1.239999999999999991e-01,-1.036257556240126939e-03
1.260000000000000009e-01,-8.598395562401267046e-04
1.280000000000000027e-01,-6.611817562401267785e-04
1.300000000000000044e-01,-6.128906562401260916e-04
1.320000000000000062e-01,-7.327653562401270464e-04
1.340000000000000080e-01,-9.279262562401258303e-04
1.360000000000000098e-01,-1.126463056240126128e-03
1.380000000000000115e-01,-1.179715156240126756e-03
1.400000000000000133e-01,-1.093780956240126504e-03
1.419999999999999873e-01,-7.234604562401268299e-04
1.439999999999999891e-01,-6.094784562401265107e-04
1.459999999999999909e-01,-8.593797562401260352e-04
1.479999999999999927e-01,-1.057178456240127472e-03
1.499999999999999944e-01,-1.190871356240126838e-03
1.519999999999999962e-01,-9.951901562401267026e-04
1.539999999999999980e-01,-7.995089562401265677e-04
1.559999999999999998e-01,-7.937856562401268863e-04
1.580000000000000016e-01,-7.880623562401272049e-04
1.600000000000000033e-01,-1.169369656240127741e-03
1.620000000000000051e-01,-1.161262656240126621e-03
1.640000000000000069e-01,-1.136731116240126665e-03
1.660000000000000087e-01,-1.112199576240126709e-03
1.680000000000000104e-01,-1.087668036240126753e-03
1.700000000000000122e-01,-1.063136496240126797e-03
1.719999999999999862e-01,-1.038604956240126841e-03
1.739999999999999880e-01,-8.613278562401272508e-04
1.759999999999999898e-01,-6.273985562401263733e-04
1.779999999999999916e-01,-7.415015562401267545e-04
1.799999999999999933e-01,-9.293298562401274172e-04
1.819999999999999951e-01,-1.059253606240127127e-03
1.839999999999999969e-01,-1.189177356240126836e-03
1.859999999999999987e-01,-1.096926956240126382e-03
1.880000000000000004e-01,-1.010653956240126824e-03
1.900000000000000022e-01,-9.243809562401272654e-04
1.920000000000000040e-01,-7.323055562401263770e-04
1.940000000000000058e-01,-6.153469562401271339e-04
1.960000000000000075e-01,-6.815702562401270391e-04
1.980000000000000093e-01,-8.614246562401264330e-04
2.000000000000000111e-01,-1.051975456240126106e-03
2.020000000000000129e-01,-1.189080556240126787e-03
2.039999999999999869e-01,-1.136009956240126902e-03
2.059999999999999887e-01,-9.960492562401264925e-04
2.079999999999999905e-01,-8.193408562401269767e-04
2.099999999999999922e-01,-6.470368562401262492e-04
2.119999999999999940e-01,-6.512234562401270944e-04
2.139999999999999958e-01,-7.947052562401264904e-04
2.159999999999999976e-01,-9.889828562401263394e-04
2.179999999999999993e-01,-1.165473456240126177e-03
2.200000000000000011e-01,-8.699793562401271323e-04
2.220000000000000029e-01,-8.916928062401270963e-04
2.240000000000000047e-01,-9.134062562401270603e-04
2.260000000000000064e-01,-1.183889656240126511e-03
2.280000000000000082e-01,-1.142628656240126392e-03
2.300000000000000100e-01,-1.101367656240126490e-03
2.320000000000000118e-01,-1.060106656240126372e-03
2.340000000000000135e-01,-1.018845656240126253e-03
2.359999999999999876e-01,-9.775846562401263509e-04
2.379999999999999893e-01,-9.363236562401262321e-04
2.399999999999999911e-01,-7.504555562401261405e-04
2.419999999999999929e-01,-6.100229562401265730e-04
2.439999999999999947e-01,-8.471345562401266967e-04
2.459999999999999964e-01,-9.482119062401267971e-04
2.479999999999999982e-01,-1.049289256240126898e-03
2.500000000000000000e-01,-1.132077456240126404e-03
2.520000000000000018e-01,-1.060251856240126446e-03
2.540000000000000036e-01,-9.884262562401264877e-04
2.560000000000000053e-01,-8.052201562401268935e-04
2.580000000000000071e-01,-6.328435562401265625e-04
2.600000000000000089e-01,-7.817461562401270027e-04
2.620000000000000107e-01,-8.789817562401269768e-04
2.640000000000000124e-01,-9.762173562401269510e-04
2.660000000000000142e-01,-1.169369656240126006e-03
2.680000000000000160e-01,-1.167046456240126550e-03
2.700000000000000178e-01,-8.807362562401267921e-04
2.720000000000000195e-01,-7.849345062401267940e-04
2.740000000000000213e-01,-6.891327562401267960e-04
2.760000000000000231e-01,-6.251116562401271524e-04
2.780000000000000249e-01,-7.248761562401273388e-04
2.800000000000000266e-01,-9.085057562401260660e-04
2.819999999999999729e-01,-1.106606956240126140e-03
2.839999999999999747e-01,-9.414056562401262353e-04
2.859999999999999765e-01,-8.443273562401263418e-04
2.879999999999999782e-01,-7.472490562401264483e-04
2.899999999999999800e-01,-6.048199562401265078e-04
2.919999999999999818e-01,-6.357778062401266573e-04
2.939999999999999836e-01,-6.667356562401268068e-04
2.959999999999999853e-01,-8.454163562401271169e-04
2.979999999999999871e-01,-1.036511656240127286e-03
2.999999999999999889e-01,-1.186491156240125893e-03
3.019999999999999907e-01,-1.140148156240126855e-03
3.039999999999999925e-01,-1.005729256240126251e-03
3.059999999999999942e-01,-6.328798562401272317e-04
3.079999999999999960e-01,-7.750911562401266268e-04
3.099999999999999978e-01,-8.392977895734601325e-04
3.119999999999999996e-01,-9.035044229067936382e-04
3.140000000000000013e-01,-9.677110562401271439e-04
3.160000000000000031e-01,-1.159447656240126124e-03
3.180000000000000049e-01,-1.165558156240126871e-03
3.200000000000000067e-01,-1.049906356240126997e-03
3.220000000000000084e-01,-8.756058562401267641e-04
3.240000000000000102e-01,-6.829496562401264452e-04
3.260000000000000120e-01,-6.125760562401267977e-04
3.280000000000000138e-01,-7.150630562401268618e-04
3.300000000000000155e-01,-9.063156562401264611e-04
3.320000000000000173e-01,-1.108409856240126414e-03
3.340000000000000191e-01,-1.196618856240126965e-03
3.360000000000000209e-01,-1.116420056240126617e-03
3.380000000000000226e-01,-9.530579562401267878e-04
3.400000000000000244e-01,-7.587440562401271370e-04
3.420000000000000262e-01,-6.209129562401269516e-04
3.439999999999999725e-01,-8.445935562401258277e-04
3.459999999999999742e-01,-1.034611956240126963e-03
3.479999999999999760e-01,-1.183732356240127081e-03
3.499999999999999778e-01,-1.160246256240126967e-03
3.519999999999999796e-01,-1.136760156240126853e-03
3.539999999999999813e-01,-8.153115562401264289e-04
3.559999999999999831e-01,-7.218330062401267545e-04
3.579999999999999849e-01,-6.283544562401270801e-04
3.599999999999999867e-01,-6.983953062401270992e-04
3.619999999999999885e-01,-7.684361562401271183e-04
3.639999999999999902e-01,-9.630041562401271162e-04
3.659999999999999920e-01,-1.149344156240126365e-03
3.679999999999999938e-01,-1.167469956240126550e-03
3.699999999999999956e-01,-1.058352156240126556e-03
3.719999999999999973e-01,-8.843783562401262739e-04
3.739999999999999991e-01,-6.166174562401262674e-04
3.760000000000000009e-01,-6.639042562401268732e-04
3.780000000000000027e-01,-7.111910562401274789e-04
3.800000000000000044e-01,-9.002656562401268291e-04
3.820000000000000062e-01,-1.097713456240126135e-03
3.840000000000000080e-01,-1.188306156240126390e-03
3.860000000000000098e-01,-1.106764256240126438e-03
3.880000000000000115e-01,-7.568685562401263923e-04
3.900000000000000133e-01,-6.847586062401266136e-04
3.920000000000000151e-01,-6.126486562401268349e-04
3.940000000000000169e-01,-6.593909562401258605e-04
3.960000000000000187e-01,-8.337398562401261183e-04
3.980000000000000204e-01,-1.025343356240126114e-03
4.000000000000000222e-01,-1.181590656240126633e-03
4.020000000000000240e-01,-1.143439356240126808e-03
4.040000000000000258e-01,-1.010545056240126551e-03
4.060000000000000275e-01,-6.504974562401262886e-04
4.079999999999999738e-01,-6.348521562401262912e-04
4.099999999999999756e-01,-7.727074562401260553e-04
4.119999999999999774e-01,-9.670092562401263504e-04
4.139999999999999791e-01,-1.156531556240126147e-03
4.159999999999999809e-01,-1.166145006240126413e-03
4.179999999999999827e-01,-1.175758456240126679e-03
4.199999999999999845e-01,-1.070887756240126911e-03
4.219999999999999862e-01,-8.974705562401264804e-04
4.239999999999999880e-01,-6.257166562401270289e-04
4.259999999999999898e-01,-7.179065562401263680e-04
4.279999999999999916e-01,-8.127403062401263034e-04
4.299999999999999933e-01,-9.075740562401262389e-04
4.319999999999999951e-01,-1.104634656240127081e-03
4.339999999999999969e-01,-1.197611056240126173e-03
4.359999999999999987e-01,-1.120836556240126496e-03
4.380000000000000004e-01,-6.351667562401264525e-04
4.400000000000000022e-01,-6.584592562401266839e-04
4.420000000000000040e-01,-6.817517562401269153e-04
4.440000000000000058e-01,-7.646367562401264716e-04
4.460000000000000075e-01,-8.475217562401260278e-04
4.480000000000000093e-01,-1.043565956240126349e-03
4.500000000000000111e-01,-1.029106456240126959e-03
4.520000000000000129e-01,-9.391732062401267171e-04
4.540000000000000147e-01,-8.492399562401264750e-04
4.560000000000000164e-01,-7.551806062401267196e-04
4.580000000000000182e-01,-6.611212562401269643e-04
4.600000000000000200e-01,-6.398857562401271369e-04
4.620000000000000218e-01,-7.740021562401265022e-04
4.640000000000000235e-01,-9.633066562401274881e-04
4.660000000000000253e-01,-1.157100256240127089e-03
4.680000000000000271e-01,-1.183260456240127056e-03
4.699999999999999734e-01,-1.076623156240126816e-03
4.719999999999999751e-01,-9.055049562401262624e-04
4.739999999999999769e-01,-7.159705562401266765e-04
4.759999999999999787e-01,-6.263095562401262487e-04
4.779999999999999805e-01,-7.175193562401270368e-04
4.799999999999999822e-01,-9.054444562401268819e-04
4.819999999999999840e-01,-1.204048256240126871e-03
4.839999999999999858e-01,-1.119614456240126520e-03
4.859999999999999876e-01,-9.462517062401266596e-04
4.879999999999999893e-01,-7.728889562401267989e-04
4.899999999999999911e-01,-6.199449562401268890e-04
4.919999999999999929e-01,-8.302308562401273552e-04
4.939999999999999947e-01,-1.022148956240126211e-03
4.959999999999999964e-01,-1.180949356240126955e-03
4.979999999999999982e-01,-1.146367556240126141e-03
5.000000000000000000e-01,-1.102658322906792951e-03
5.020000000000000018e-01,-1.058949089573459545e-03
5.040000000000000036e-01,-1.015239856240126356e-03
5.060000000000000053e-01,-8.367769562401265911e-04
5.080000000000000071e-01,-6.421242562401263329e-04
5.100000000000000089e-01,-6.157462562401271218e-04
5.120000000000000107e-01,-9.346659562401260328e-04
5.140000000000000124e-01,-1.159205656240126000e-03
5.160000000000000142e-01,-1.050099956240127096e-03
5.180000000000000160e-01,-9.917819895734604572e-04
5.200000000000000178e-01,-9.334640229067937096e-04
5.220000000000000195e-01,-8.751460562401269620e-04
5.240000000000000213e-01,-6.805417562401262950e-04
5.260000000000000231e-01,-5.805836562401264431e-04
5.280000000000000249e-01,-8.522528562401265016e-04
5.300000000000000266e-01,-1.029602556240126563e-03
5.320000000000000284e-01,-1.077700056240126717e-03
5.340000000000000302e-01,-1.125797556240126871e-03
5.360000000000000320e-01,-1.050208856240126502e-03
5.380000000000000338e-01,-7.080208562401262874e-04
5.400000000000000355e-01,-7.415862562401274484e-04
5.420000000000000373e-01,-8.373517062401272110e-04
5.440000000000000391e-01,-9.331171562401269735e-04
5.460000000000000409e-01,-1.011833706240126887e-03
5.480000000000000426e-01,-1.090550256240126799e-03
5.500000000000000444e-01,-1.010115506240126439e-03
5.520000000000000462e-01,-9.296807562401260792e-04
5.540000000000000480e-01,-8.411753062401261354e-04
5.560000000000000497e-01,-7.526698562401261915e-04
5.580000000000000515e-01,-5.685562562401263488e-04
5.600000000000000533e-01,-6.742860562401263406e-04
5.620000000000000551e-01,-8.657201562401275509e-04
5.639999999999999458e-01,-1.059162856240125888e-03
5.659999999999999476e-01,-1.092510456240126503e-03
5.679999999999999494e-01,-1.040232406240126483e-03
5.699999999999999512e-01,-9.879543562401264627e-04
5.719999999999999529e-01,-6.234902562401267549e-04
5.739999999999999547e-01,-5.246453562401266063e-04
5.759999999999999565e-01,-6.077965562401262990e-04
5.779999999999999583e-01,-7.939550562401256721e-04
5.799999999999999600e-01,-8.906461562401260176e-04
5.819999999999999618e-01,-9.873372562401263632e-04
5.839999999999999636e-01,-1.037443356240126246e-03
5.859999999999999654e-01,-9.617578562401262604e-04
5.879999999999999671e-01,-8.860723562401262750e-04
5.899999999999999689e-01,-6.986554562401262568e-04
5.919999999999999707e-01,-5.382699562401262183e-04
5.939999999999999725e-01,-5.738076562401260051e-04
5.959999999999999742e-01,-7.295709562401271435e-04
5.979999999999999760e-01,-9.165643562401262941e-04
5.999999999999999778e-01,-1.062817056240126460e-03
6.019999999999999796e-01,-9.982696062401262213e-04
6.039999999999999813e-01,-9.337221562401259826e-04
6.059999999999999831e-01,-7.606800562401263947e-04
6.079999999999999849e-01,-5.379190562401271226e-04
6.099999999999999867e-01,-6.922364062401267608e-04
6.119999999999999885e-01,-8.465537562401263989e-04
6.139999999999999902e-01,-1.040347356240126000e-03
6.159999999999999920e-01,-1.065442756240126288e-03
6.179999999999999938e-01,-1.090538156240126576e-03
6.199999999999999956e-01,-8.222690562401263094e-04
6.219999999999999973e-01,-7.247067562401266014e-04
6.239999999999999991e-01,-6.271444562401268935e-04
6.260000000000000009e-01,-7.878082562401268578e-04
6.280000000000000027e-01,-8.543784229067936074e-04
6.300000000000000044e-01,-9.209485895734603571e-04
6.320000000000000062e-01,-9.875187562401271067e-04
6.340000000000000080e-01,-1.033861756240127012e-03
6.360000000000000098e-01,-8.859271562401262005e-04
6.380000000000000115e-01,-7.103198562401263818e-04
6.400000000000000133e-01,-5.347125562401265630e-04
6.420000000000000151e-01,-5.615987562401273357e-04
6.440000000000000169e-01,-9.097520562401273554e-04
6.460000000000000187e-01,-1.000381056240126978e-03
6.480000000000000204e-01,-1.091010056240126602e-03
6.500000000000000222e-01,-1.075050156240126443e-03
6.520000000000000240e-01,-9.511340562401268857e-04
6.540000000000000258e-01,-8.620296562401267432e-04
6.560000000000000275e-01,-7.729252562401266007e-04
6.580000000000000293e-01,-5.828826562401267543e-04
6.600000000000000311e-01,-5.423355562401270015e-04
6.620000000000000329e-01,-6.622465562401264570e-04
6.640000000000000346e-01,-8.501474562401275907e-04
6.660000000000000364e-01,-1.045816556240126202e-03
6.680000000000000382e-01,-9.974286562401267660e-04
6.700000000000000400e-01,-8.190081062401266977e-04
6.720000000000000417e-01,-6.405875562401266293e-04
6.740000000000000435e-01,-5.282390562401264970e-04
6.760000000000000453e-01,-5.989272562401267395e-04
6.780000000000000471e-01,-7.806934562401266799e-04
6.800000000000000488e-01,-9.830538562401263357e-04
6.820000000000000506e-01,-1.105130756240126685e-03
6.840000000000000524e-01,-1.074560106240126517e-03
6.860000000000000542e-01,-1.043989456240126349e-03
6.879999999999999449e-01,-8.940462562401266765e-04
6.899999999999999467e-01,-5.469819562401267814e-04
6.919999999999999485e-01,-5.663177562401267191e-04
6.939999999999999503e-01,-7.200724562401263941e-04
6.959999999999999520e-01,-1.089848456240126006e-03
6.979999999999999538e-01,-1.082890956240126559e-03
6.999999999999999556e-01,-1.075933456240127113e-03
7.019999999999999574e-01,-9.274362062401267717e-04
7.039999999999999591e-01,-7.789389562401264309e-04
7.059999999999999609e-01,-6.822720562401263147e-04
7.079999999999999627e-01,-5.856051562401261984e-04
7.099999999999999645e-01,-5.427832562401265805e-04
7.119999999999999662e-01,-6.716845562401269586e-04
7.139999999999999680e-01,-8.571049562401257364e-04
7.159999999999999698e-01,-1.107357156240126959e-03
7.179999999999999716e-01,-1.061467906240126744e-03
7.199999999999999734e-01,-1.015578656240126530e-03
7.219999999999999751e-01,-8.505709562401267236e-04
7.239999999999999769e-01,-6.619077562401262833e-04
7.259999999999999787e-01,-5.443078562401269284e-04
7.279999999999999805e-01,-6.098414562401258295e-04
7.299999999999999822e-01,-7.851946562401272527e-04
7.319999999999999840e-01,-9.807911562401271273e-04
7.339999999999999858e-01,-1.111773656240125970e-03
7.359999999999999876e-01,-1.055315056240126951e-03
7.379999999999999893e-01,-9.100787562401264387e-04
7.399999999999999911e-01,-7.333945562401265016e-04
7.419999999999999929e-01,-5.656159562401259257e-04
7.439999999999999947e-01,-5.777764562401263050e-04
7.459999999999999964e-01,-7.291958562401271680e-04
7.479999999999999982e-01,-1.090889056240126106e-03
7.500000000000000000e-01,-1.086133756240126487e-03
7.520000000000000018e-01,-1.081378456240126868e-03
7.540000000000000036e-01,-9.653757562401265972e-04
7.560000000000000053e-01,-7.869007562401266094e-04
7.580000000000000071e-01,-5.930224562401263146e-04
7.600000000000000089e-01,-6.628878562401270026e-04
7.620000000000000107e-01,-8.474733562401260030e-04
7.640000000000000124e-01,-9.424462562401263351e-04
7.660000000000000142e-01,-1.037419156240126667e-03
7.680000000000000160e-01,-1.102734956240126758e-03
7.700000000000000178e-01,-1.010605556240125932e-03
7.720000000000000195e-01,-8.467352562401271425e-04
7.740000000000000213e-01,-6.549744562401268490e-04
7.760000000000000231e-01,-5.390322562401259586e-04
7.780000000000000249e-01,-6.036341562401267673e-04
7.800000000000000266e-01,-1.110297456240126514e-03
7.820000000000000284e-01,-1.051914956240126726e-03
7.840000000000000302e-01,-1.005136356240126597e-03
7.860000000000000320e-01,-9.583577562401264689e-04
7.880000000000000338e-01,-9.115791562401263405e-04
7.900000000000000355e-01,-7.292321562401269698e-04
7.920000000000000373e-01,-5.555003562401268115e-04
7.940000000000000391e-01,-7.143975562401267375e-04
7.960000000000000409e-01,-8.115242562401268726e-04
7.980000000000000426e-01,-9.086509562401270078e-04
8.000000000000000444e-01,-1.083217656240126944e-03
8.020000000000000462e-01,-1.083713756240126547e-03
8.040000000000000480e-01,-9.690420562401265252e-04
8.060000000000000497e-01,-7.924425562401272820e-04
8.080000000000000515e-01,-5.978382562401270486e-04
8.100000000000000533e-01,-6.577332562401265285e-04
8.120000000000000551e-01,-7.514719562401266616e-04
8.139999999999999458e-01,-8.452106562401267946e-04
8.159999999999999476e-01,-1.048042956240126476e-03
8.179999999999999494e-01,-1.027134156240127032e-03
8.199999999999999512e-01,-9.452837062401270307e-04
8.219999999999999529e-01,-8.634332562401270290e-04
8.239999999999999547e-01,-6.679456562401265597e-04
8.259999999999999565e-01,-6.039608562401275853e-04
8.279999999999999583e-01,-7.785154562401264307e-04
8.299999999999999600e-01,-8.765315062401269133e-04
8.319999999999999618e-01,-9.745475562401273960e-04
8.339999999999999636e-01,-1.107151456240127504e-03
8.359999999999999654e-01,-1.061897456240126856e-03
8.379999999999999671e-01,-9.248770562401260019e-04
8.399999999999999689e-01,-7.316279562401264633e-04
8.419999999999999707e-01,-5.593844562401264174e-04
8.439999999999999725e-01,-5.624699562401260476e-04
8.459999999999999742e-01,-8.949779562401256362e-04
8.479999999999999760e-01,-1.087428456240126500e-03
8.499999999999999778e-01,-1.048579389573459867e-03
8.519999999999999796e-01,-1.009730322906793234e-03
8.539999999999999813e-01,-9.708812562401266007e-04
8.559999999999999831e-01,-8.048995062401266207e-04
8.579999999999999849e-01,-6.389177562401266407e-04
8.599999999999999867e-01,-8.326871562401266628e-04
8.619999999999999885e-01,-1.026456556240126685e-03
8.639999999999999902e-01,-1.062006356240126261e-03
8.659999999999999920e-01,-1.097556156240125837e-03
8.679999999999999938e-01,-1.012807756240126627e-03
8.699999999999999956e-01,-6.647996562401266817e-04
8.719999999999999973e-01,-5.997984562401267525e-04
8.739999999999999991e-01,-5.347972562401268233e-04
8.760000000000000009e-01,-5.946559562401260678e-04
8.780000000000000027e-01,-7.709408562401273181e-04
8.800000000000000044e-01,-1.066180856240126883e-03
8.820000000000000062e-01,-1.018268889573459941e-03
8.840000000000000080e-01,-9.703569229067931070e-04
8.860000000000000098e-01,-9.224449562401262730e-04
8.880000000000000115e-01,-7.422033562401266805e-04
8.900000000000000133e-01,-5.655917562401263469e-04
8.920000000000000151e-01,-5.691733562401264483e-04
8.940000000000000169e-01,-9.028429562401266324e-04
8.960000000000000187e-01,-9.958193562401270252e-04
8.980000000000000204e-01,-1.088795756240127418e-03
9.000000000000000222e-01,-1.090622856240126403e-03
9.020000000000000240e-01,-8.054137562401261254e-04
9.040000000000000258e-01,-6.758046062401261433e-04
9.060000000000000275e-01,-5.461954562401261613e-04
9.080000000000000293e-01,-6.949226062401264031e-04
9.100000000000000311e-01,-8.436497562401266449e-04
9.120000000000000329e-01,-1.043892656240127167e-03
9.140000000000000346e-01,-1.081517606240126831e-03
9.160000000000000364e-01,-1.119142556240126495e-03
9.180000000000000382e-01,-1.032688056240126193e-03
9.200000000000000400e-01,-7.865619562401266526e-04
9.220000000000000417e-01,-5.404358562401271118e-04
9.240000000000000435e-01,-6.014319562401269394e-04
9.260000000000000453e-01,-9.674327562401254833e-04
9.280000000000000471e-01,-1.040480456240126285e-03
9.300000000000000488e-01,-1.113528156240127086e-03
9.320000000000000506e-01,-1.062212056240126584e-03
9.340000000000000524e-01,-9.231830562401268682e-04
9.360000000000000542e-01,-7.458212562401265837e-04
9.379999999999999449e-01,-5.711698562401259539e-04
9.399999999999999467e-01,-6.399220562401265050e-04
9.419999999999999485e-01,-7.086742562401270561e-04
9.439999999999999503e-01,-9.024799562401268800e-04
9.459999999999999520e-01,-1.099359056240126978e-03
9.479999999999999538e-01,-1.099552656240126210e-03
9.499999999999999556e-01,-9.815655562401266569e-04
9.519999999999999574e-01,-6.268177562401265092e-04
9.539999999999999591e-01,-5.509628562401264369e-04
9.559999999999999609e-01,-5.984251062401265905e-04
9.579999999999999627e-01,-6.458873562401267442e-04
9.599999999999999645e-01,-8.374666562401271615e-04
9.619999999999999662e-01,-1.123026656240126101e-03
9.639999999999999680e-01,-1.037612756240126766e-03
9.659999999999999698e-01,-6.029807562401259986e-04
9.679999999999999716e-01,-7.710013562401258312e-04
9.699999999999999734e-01,-8.343166229067924301e-04
9.719999999999999751e-01,-8.976318895734590290e-04
9.739999999999999769e-01,-9.609471562401256280e-04
9.759999999999999787e-01,-1.112112456240127011e-03
9.779999999999999805e-01,-1.089552006240126613e-03
9.799999999999999822e-01,-1.066991556240126215e-03
9.819999999999999840e-01,-9.300195562401262529e-04
9.839999999999999858e-01,-7.508548562401265621e-04
9.859999999999999876e-01,-6.578482062401264790e-04
9.879999999999999893e-01,-5.648415562401263960e-04
9.899999999999999911e-01,-5.623126562401266175e-04
9.919999999999999929e-01,-7.010512562401261839e-04
9.939999999999999947e-01,-8.946754562401269990e-04
9.959999999999999964e-01,-1.079938556240127214e-03
9.979999999999999982e-01,-1.096890656240125713e-03
1.000000000000000000e+00,-9.867443562401267097e-04
1.002000000000000002e+00,-8.156261562401270239e-04
1.004000000000000004e+00,-6.283786562401266589e-04
1.006000000000000005e+00,-6.504974562401267223e-04
1.008000000000000007e+00,-7.424393062401266931e-04
1.010000000000000009e+00,-8.343811562401266639e-04
1.012000000000000011e+00,-1.035761456240126468e-03
1.014000000000000012e+00,-8.777112562401265423e-04
1.016000000000000014e+00,-6.816307562401264196e-04
1.018000000000000016e+00,-8.198732562401263822e-04
1.020000000000000018e+00,-9.581157562401263449e-04
1.022000000000000020e+00,-1.009169689573460047e-03
1.024000000000000021e+00,-1.060223622906793532e-03
1.026000000000000023e+00,-1.111277556240127234e-03
1.028000000000000025e+00,-1.096914856240127027e-03
1.030000000000000027e+00,-1.082552156240126819e-03
1.032000000000000028e+00,-1.068189456240126612e-03
1.034000000000000030e+00,-9.340125562401261315e-04
1.036000000000000032e+00,-5.759493562401264526e-04
1.038000000000000034e+00,-6.948439562401262544e-04
1.040000000000000036e+00,-8.867862562401264241e-04
1.042000000000000037e+00,-9.543486229067929235e-04
1.044000000000000039e+00,-1.021910989573459423e-03
1.046000000000000041e+00,-1.089473356240126031e-03
1.048000000000000043e+00,-9.957104562401271862e-04
1.050000000000000044e+00,-9.108894562401270711e-04
1.052000000000000046e+00,-8.260684562401269561e-04
1.054000000000000048e+00,-6.370664562401267758e-04
1.056000000000000050e+00,-5.547985562401264517e-04
1.058000000000000052e+00,-6.492511562401271676e-04
1.060000000000000053e+00,-8.313561562401264142e-04
1.062000000000000055e+00,-1.025875756240127255e-03
1.064000000000000057e+00,-1.121308456240126521e-03
1.066000000000000059e+00,-1.047510556240126203e-03
1.068000000000000060e+00,-8.866047562401265479e-04
1.070000000000000062e+00,-6.941300562401269726e-04
1.072000000000000064e+00,-5.995322562401257487e-04
1.074000000000000066e+00,-6.816973062401259116e-04
1.076000000000000068e+00,-7.638623562401260746e-04
1.078000000000000069e+00,-9.540380562401266397e-04
1.080000000000000071e+00,-1.080507256240127289e-03
1.082000000000000073e+00,-7.788663562401268274e-04
1.084000000000000075e+00,-6.836575062401266997e-04
1.086000000000000076e+00,-5.884486562401265719e-04
1.088000000000000078e+00,-7.465291062401268381e-04
1.090000000000000080e+00,-9.046095562401271044e-04
1.092000000000000082e+00,-1.098475756240125441e-03
1.094000000000000083e+00,-1.025355456240126337e-03
1.096000000000000085e+00,-9.431541062401263727e-04
1.098000000000000087e+00,-8.609527562401264079e-04
1.100000000000000089e+00,-6.738020562401265262e-04
1.102000000000000091e+00,-5.895981562401269443e-04
1.104000000000000092e+00,-6.368426062401272032e-04
