t_s,sinal_filtrado,janela
31.33,-2.580670948656586e-05,32
31.332,-2.774746201863289e-05,32
31.334,-2.9964720703322477e-05,32
31.336,-3.250930397772799e-05,32
31.338,-3.5429144553798784e-05,32
31.34,-3.876822553515143e-05,32
31.342,-4.2565431279360094e-05,32
31.344,-4.685323437089609e-05,32
31.346,-5.1656261935230736e-05,32
31.348,-5.69898672013789e-05,32
31.35,-6.285882729321425e-05,32
31.352,-6.925621106918398e-05,32
31.354,-7.616237722900661e-05,32
31.356,-8.354404557804802e-05,32
31.358,-9.135346066005623e-05,32
31.36,-9.952779301524119e-05,32
31.362,-0.0001079890145379054,32
31.364,-0.0001166444781582986,32
31.366,-0.0001253883249977474,32
31.368,-0.00013410368526234107,32
31.37,-0.00014266550800776914,32
31.372,-0.0001509438063277303,32
31.374,-0.000158807142053518,32
31.376,-0.00016612625231493118,32
31.378,-0.00017277777961782932,32
31.38,-0.00017864806572129654,32
31.382,-0.0001836369039776377,32
31.384,-0.00018766105599853477,32
31.386,-0.0001906572888289043,32
31.388,-0.0001925847168081417,32
31.39,-0.00019342632995560284,32
31.392,-0.0001931897174178066,32
31.394,-0.00019190709726471847,32
31.396,-0.000189634791851502,32
31.398,-0.0001864522207993408,32
31.4,-0.00018246036185851403,32
31.402,-0.00017777953804771116,32
31.404,-0.0001725463937590549,32
31.406,-0.000166910028347875,32
31.408,-0.000161027417166554,32
31.41,-0.00015505839803923083,32
31.412,-0.00014916056867299825,32
31.414,-0.00014348439534946284,32
31.416,-0.0001381687060000473,32
31.418,-0.0001333366123632542,32
31.42,-0.00012909185648902707,32
31.422,-0.00012551563180297643,32
31.424,-0.00012266404112882528,32
31.426,-0.00012056644013053268,32
31.428,-0.000119224915249499,32
31.43,-0.0001186150533023806,32
31.432,-0.00011868800629362712,32
31.434,-0.0001193736896134019,32
31.436,-0.0001205848346430142,32
31.438,-0.00012222159012879638,32
31.44,-0.00012417641217705015,32
31.442,-0.00012633902821141657,32
31.444,-0.0001286012534693861,32
31.446,-0.00013086140093490745,32
31.448,-0.00013302802298843048,32
31.45,-0.00013502280077890886,32
31.452,-0.0001367825429461261,32
31.454,-0.00013826040830777991,32
31.456,-0.0001394265632646056,32
31.458,-0.00014026849646345805,32
31.46,-0.00014079115167807868,32
31.462,-0.0001410169327899339,32
31.464,-0.0001409855142975518,32
31.466,-0.00014075329242272392,32
31.468,-0.00014039227180397622,32
31.47,-0.0001399882244941058,32
31.472,-0.00013963806938617756,32
31.474,-0.00013944654379572472,32
31.476,-0.0001395223036945512,32
31.478,-0.00013997357090784343,32
31.48,-0.00014090339860286407,32
31.482,-0.0001424046403110903,32
31.484,-0.0001445548192316873,32
31.486,-0.00014741124570440893,32
31.488,-0.00015100682465469083,32
31.49,-0.00015534698132564732,32
31.492,-0.00016040803049630152,32
31.494,-0.00016613716650081204,32
31.496,-0.00017245409320473595,32
31.498,-0.0001792541627185772,32
31.5,-0.0001864127581244484,32
31.502,-0.00019379054715962783,32
31.504,-0.00020123916780013197,32
31.506,-0.0002086069111182036,32
31.508,-0.0002157440607554292,32
31.51,-0.000222507708900033,32
31.512,-0.0002287660218929644,32
31.514,-0.0002344019945272368,32
