t_s,sinal_filtrado,janela
0.0,4.057481894512017e-05,0
0.002,2.1507705720316352e-05,0
0.004,2.4921779833939007e-06,0
0.006,-1.6101636011951578e-05,0
0.008,-3.3924385189403725e-05,0
0.01,-5.0658703560868326e-05,0
0.012,-6.602827834754637e-05,0
0.014,-7.980454756115382e-05,0
0.016,-9.18110515792832e-05,0
0.018,-0.00010192561255142916,0
0.02,-0.00011008054000944528,0
0.022,-0.00011626101379089428,0
0.024,-0.00012050176637856973,0
0.026,-0.00012288223649339683,0
0.028,-0.00012352048326697265,0
0.03,-0.00012256626843648415,0
0.032,-0.0001201937605844233,0
0.034,-0.00011659426305145477,0
0.036,-0.0001119692549289068,0
0.038,-0.0001065239393728778,0
0.04,-0.00010046145946456164,0
0.042,-9.397793577361842e-05,0
0.044,-8.725843018815394e-05,0
0.046,-8.04738210742454e-05,0
0.048,-7.377843969429277e-05,0
0.05,-6.730825560030188e-05,0
0.052,-6.117945332139873e-05,0
0.054,-5.548737643993975e-05,0
0.056,-5.030594416605029e-05,0
0.058,-4.568770401508306e-05,0
0.06,-4.1664655295667216e-05,0
0.062,-3.824988005933377e-05,0
0.064,-3.543988153518403e-05,0
0.066,-3.3217392704218526e-05,0
0.068,-3.1554328069594565e-05,0
0.07,-3.0414555911032428e-05,0
0.072,-2.9756278357884937e-05,0
0.07399999999999998,-2.953398072918076e-05,0
0.076,-2.9700072093988193e-05,0
0.078,-3.0206416159448392e-05,0
0.08,-3.100591824870235e-05,0
0.082,-3.205421028134609e-05,0
0.084,-3.3311313929320134e-05,0
0.08599999999999998,-3.474303066804657e-05,0
0.08799999999999998,-3.6321767315826106e-05,0
0.08999999999999998,-3.802658144432237e-05,0
0.092,-3.98423961617061e-05,0
0.094,-4.1758525514177166e-05,0
0.096,-4.376680116477841e-05,0
0.098,-4.585964679485859e-05,0
0.1,-4.802839232558064e-05,0
0.102,-5.0261985866260446e-05,0
0.104,-5.254611702706234e-05,0
0.106,-5.486268501731778e-05,0
0.108,-5.71895620834767e-05,0
0.11,-5.9500685008116314e-05,0
0.112,-6.176657521009335e-05,0
0.114,-6.395537073611491e-05,0
0.116,-6.603434039528502e-05,0
0.118,-6.797169946246443e-05,0
0.12,-6.973844628147772e-05,0
0.122,-7.130994690636639e-05,0
0.124,-7.266709796261918e-05,0
0.126,-7.379703213673873e-05,0
0.128,-7.469342797114776e-05,0
0.13,-7.535650492722518e-05,0
0.132,-7.579272667861067e-05,0
0.134,-7.601414828755757e-05,0
0.136,-7.60372978813259e-05,0
0.138,-7.588152531013342e-05,0
0.14,-7.556686746221235e-05,0
0.142,-7.511162300176282e-05,0
0.144,-7.452994631319209e-05,0
0.146,-7.382982506094651e-05,0
0.148,-7.301177856610999e-05,0
0.15,-7.206850313795375e-05,0
0.152,-7.09855185986383e-05,0
0.154,-6.974268834398124e-05,0
0.156,-6.831635337578934e-05,0
0.158,-6.668177636298203e-05,0
