t_s,sinal_filtrado,janela
14.742,7.230766198775889e-05,30
14.744,7.875797802220198e-05,30
14.746,8.483833901420023e-05,30
14.748,9.04424813608678e-05,30
14.75,9.547119207346807e-05,30
14.752,9.983488216955935e-05,30
14.754,0.00010345571836288112,30
14.756,0.00010626913791810683,30
14.758,0.0001082248859631038,30
14.76,0.00010928798260939484,30
14.762,0.00010944008449524633,30
14.764,0.00010868151077293804,30
14.766,0.0001070338305888022,30
14.768,0.00010454250301254107,30
14.77,0.00010127879549336054,30
14.772,9.734020824073112e-05,30
14.774,9.284888388696648e-05,30
14.776,8.794783873947547e-05,30
14.778,8.279516657032254e-05,30
14.78,7.755659283321274e-05,30
14.782,7.239693259658878e-05,30
14.784,6.74711587155333e-05,30
14.786,6.29158880373104e-05,30
14.788,5.884207831567415e-05,30
14.79,5.532956453390907e-05,30
14.792,5.242379425914191e-05,30
14.794,5.013484882492221e-05,30
14.796,4.843864300258477e-05,30
14.798,4.728007072690062e-05,30
14.8,4.657773031993632e-05,30
14.802,4.622969390349596e-05,30
14.804,4.611967550935978e-05,30
14.806,4.612301824449318e-05,30
14.808,4.611216307627952e-05,30
14.81,4.596155013691868e-05,30
14.812,4.555209209166182e-05,30
14.814,4.4775390409727154e-05,30
14.816,4.3537772543984886e-05,30
14.818,4.176407648763092e-05,30
14.82,3.9400960944027234e-05,30
14.822,3.64194347226291e-05,30
14.824,3.281632355699817e-05,30
14.826,2.8614519201173415e-05,30
14.828,2.3862020820804e-05,30
14.83,1.862991491658428e-05,30
14.832,1.3009520249038137e-05,30
14.834,7.108949311663144e-06,30
14.836,1.049307781773795e-06,30
14.838,-5.039326495822921e-06,30
14.84,-1.1022099620350676e-05,30
14.842,-1.6763764770600785e-05,30
14.844,-2.2133239466158328e-05,30
14.846,-2.700821736390738e-05,30
14.848,-3.127958412848682e-05,30
14.85,-3.485532265785413e-05,30
14.852,-3.7663647038392166e-05,30
14.854,-3.965523322470922e-05,30
14.856,-4.080451017248264e-05,30
14.858,-4.110996562076967e-05,30
14.86,-4.059335173519544e-05,30
14.862,-3.929769418244132e-05,30
14.864,-3.7284220888881294e-05,30
14.866,-3.4628665628136784e-05,30
14.868,-3.141765397062415e-05,30
14.87,-2.77458536056696e-05,30
14.872,-2.3714236471532667e-05,30
14.874,-1.9429302350921565e-05,30
14.876,-1.5002682440970557e-05,30
14.878,-1.0550359343661275e-05,30
14.88,-6.190857426460088e-06,30
14.882,-2.0420960797393058e-06,30
14.884,1.7829852118940248e-06,30
14.886,5.1815635249316896e-06,30
14.888,8.066152955397289e-06,30
14.89,1.0369193035411095e-05,30
14.892,1.204640093505591e-05,30
14.894,1.30784898739004e-05,30
14.896,1.3471104655803396e-05,30
14.898,1.325308275037348e-05,30
14.9,1.2473383345506408e-05,30
14.902,1.1197184064794127e-05,30
14.904,9.501676974586685e-06,30
14.906,7.471996785150763e-06,30
14.908,5.1975236252281215e-06,30
14.91,2.768587274133482e-06,30
14.912,2.734469394678252e-07,30
14.914,-2.204589449922233e-06,30
14.916,-4.5898986150316075e-06,30
14.918,-6.816913152900438e-06,30
14.92,-8.83178772214978e-06,30
14.922,-1.0593061157362943e-05,30
14.924,-1.2071220367985904e-05,30
14.926,-1.3247346071935867e-05,30
14.928,-1.4111243656235624e-05,30
14.93,-1.4659533266846152e-05,30
14.932,-1.4894054894862397e-05,30
14.934,-1.4820692540343686e-05,30
14.936,-1.44484640820825e-05,30
14.938,-1.3788593689603644e-05,30
14.94,-1.2853347013632956e-05,30
14.942,-1.1654626262052244e-05,30
14.944,-1.0202570193135876e-05,30
14.946,-8.504545935239268e-06,30
14.948,-6.564877011059292e-06,30
14.95,-4.385446550270736e-06,30
14.952,-1.9670554962587996e-06,30
14.954,6.887651019558641e-07,30
14.956,3.5778168338057056e-06,30
14.958,6.691398957436641e-06,30
