t_s,sinal_filtrado,janela,classificacao
35.522,2.7025499410243065e-05,72,0
35.524,2.508327852135197e-05,72,0
35.526,2.270766045516724e-05,72,0
35.528,1.9979717192050048e-05,72,0
35.53,1.6985226907446867e-05,72,0
35.532,1.3810702800326504e-05,72,0
35.534,1.053978091964012e-05,72,0
35.536,7.250233456862784e-06,72,0
35.538,4.011790040357571e-06,72,0
35.54,8.848507430690943e-07,72,0
35.542,-2.0799397096260346e-06,72,0
35.544,-4.8413935535876526e-06,72,0
35.546,-7.366957285207347e-06,72,0
35.548,-9.631579671848816e-06,72,0
35.55,-1.1616476554955042e-05,72,0
35.552,-1.3307978520539991e-05,72,0
35.554,-1.469660947405564e-05,72,0
35.556,-1.577648507600107e-05,72,0
35.558,-1.65450584778271e-05,72,0
35.56,-1.7003191466298768e-05,72,0
35.562,-1.715547620643941e-05,72,0
35.564,-1.701066812114757e-05,72,0
35.566,-1.6582049740613268e-05,72,0
35.568,-1.588756065963779e-05,72,0
35.57,-1.4949580137077458e-05,72,0
35.572,-1.3794304321448125e-05,72,0
35.574,-1.245072358926949e-05,72,0
35.576,-1.0949283591729814e-05,72,0
35.578,-9.320375590406558e-06,72,0
35.58,-7.59282167905648e-06,72,0
35.582,-5.7925182207461535e-06,72,0
35.584,-3.941394328212932e-06,72,0
35.586,-2.0568111979552344e-06,72,0
35.588,-1.5146703518157068e-07,72,0
35.59,1.7661776736019397e-06,72,0
35.592,3.690956228030108e-06,72,0
35.594,5.619561765941944e-06,72,0
35.596,7.548735097248458e-06,72,0
35.598,9.473293160304845e-06,72,0
35.6,1.1384271791582468e-05,72,0
35.602,1.3267434221983e-05,72,0
35.604,1.51023355256895e-05,72,0
35.606,1.6862063141215474e-05,72,0
35.608,1.851368855132761e-05,72,0
35.61,2.001937131054056e-05,72,0
35.612,2.133799037524821e-05,72,0
35.614,2.242715644961098e-05,72,0
35.616,2.324546024198203e-05,72,0
35.618,2.3754813783984616e-05,72,0
35.62,2.392274539077073e-05,72,0
35.622,2.3724516633480932e-05,72,0
35.624,2.314494108813193e-05,72,0
35.626,2.2179802042380432e-05,72,0
35.628,2.083679991912992e-05,72,0
35.63,1.9136014273015368e-05,72,0
35.632,1.710991245195103e-05,72,0
35.634,1.480294008653359e-05,72,0
35.636,1.2270695913790572e-05,72,0
35.638,9.578663391975776e-06,72,0
35.64,6.800454527443421e-06,72,0
35.642,4.01551818713904e-06,72,0
35.644,1.3063079568491937e-06,72,0
35.646,-1.24498974846148e-06,72,0
35.648,-3.559951308923959e-06,72,0
35.65,-5.567368717803448e-06,72,0
35.652,-7.206418030225456e-06,72,0
35.654,-8.429354130790293e-06,72,0
35.656,-9.203591162379375e-06,72,0
35.658,-9.513084523226424e-06,72,0
35.66,-9.358994727118855e-06,72,0
35.662,-8.759649905081742e-06,72,0
35.664,-7.749816293241934e-06,72,0
35.666,-6.379272276209523e-06,72,0
35.668,-4.710699475599045e-06,72,0
35.67,-2.816943018538235e-06,72,0
35.672,-7.777279034228866e-07,72,0
35.674,1.3240408202027788e-06,72,0
35.676,3.406201665427976e-06,72,0
35.678,5.391222415218753e-06,72,0
35.68,7.209750542137771e-06,72,0
35.682,8.803550342584193e-06,72,0
35.684,1.0127628653254266e-05,72,0
35.686,1.1151472790257637e-05,72,0
35.688,1.1859431420715171e-05,72,0
35.69,1.2250317552052898e-05,72,0
35.692,1.233632762299562e-05,72,0
35.694,1.21413974007785e-05,72,0
35.696,1.169914493811423e-05,72,0
35.698,1.1050545710187234e-05,72,0
35.7,1.024145403929882e-05,72,0
35.702,9.32008008827416e-06,72,0
35.704,8.334572181648377e-06,72,0
35.706,7.330890468649031e-06,72,0
35.708,6.351131138776798e-06,72,0
35.71,5.432377791438029e-06,72,0
35.712,4.606081801572048e-06,72,0
35.714,3.897946530170196e-06,72,0
35.716,3.3282873603940828e-06,72,0
35.718,2.9128218304872706e-06,72,0
35.72,2.663806403717023e-06,72,0
35.722,2.591388606225857e-06,72,0
35.724,2.704989738264292e-06,72,0
35.726,3.0144980480577264e-06,72,0
35.728,3.5310725113219207e-06,72,0
35.73,4.267424299047771e-06,72,0
35.732,5.237502864784393e-06,72,0
35.734,6.455555621893319e-06,72,0
35.736,7.934612053977501e-06,72,0
35.738,9.684587991492383e-06,72,0
35.74,1.1710330420237468e-05,72,0
35.742,1.4009926883072778e-05,72,0
35.744,1.657349227568676e-05,72,0
35.746,1.9382511954924727e-05,72,0
35.748,2.240973242954484e-05,72,0
35.75,2.561955422540887e-05,72,0
35.752,2.8968869194979712e-05,72,0
35.754,3.2408271007049123e-05,72,0
35.756,3.588354687698373e-05,72,0
35.758,3.933734153103924e-05,72,0
35.76,4.271087372120956e-05,72,0
35.762,4.594557410224468e-05,72,0
35.764,4.898450693380329e-05,72,0
35.766,5.177346147385325e-05,72,0
35.768,5.426167572183194e-05,72,0
35.77,5.6402272331005856e-05,72,0
35.772,5.815257531625511e-05,72,0
35.774,5.947447198060936e-05,72,0
35.776,6.033491275029379e-05,72,0
35.778,6.070658886346484e-05,72,0
35.78,6.056882558906052e-05,72,0
35.782,5.990872320330592e-05,72,0
35.784,5.872251580949678e-05,72,0
35.786,5.7017012749669376e-05,72,0
35.788,5.48108970434568e-05,72,0
35.79,5.21356313598384e-05,72,0
35.792,4.903578526771104e-05,72,0
35.794,4.556872870732748e-05,72,0
35.796,4.180377594085525e-05,72,0
35.798,3.7820943277074736e-05,72,0
35.8,3.370947209733255e-05,72,0
35.802,2.9566187123050156e-05,72,0
35.804,2.5493656737770938e-05,72,0
35.806,2.159804717995292e-05,72,0
35.808,1.798655353654001e-05,72,0
35.81,1.4764353107491454e-05,72,0
35.812,1.2031121858040738e-05,72,0
35.814,9.877232652538863e-06,72,0
35.816,8.379795157015377e-06,72,0
35.818,7.598714020318195e-06,72,0
35.82,7.5729630984142575e-06,72,0
35.822,8.317314099809208e-06,72,0
35.824,9.819784016072931e-06,72,0
35.826,1.2040029261253427e-05,72,0
35.828,1.4908827831529951e-05,72,0
35.83,1.8328709356755326e-05,72,0
35.832,2.2175746616473836e-05,72,0
35.834,2.6302512978235983e-05,72,0
35.836,3.054223286870001e-05,72,0
35.838,3.4714176436350224e-05,72,0
35.84,3.863031847057778e-05,72,0
35.842,4.210315966635453e-05,72,0
35.844,4.495441995458831e-05,72,0
35.846,4.7024119097175646e-05,72,0
35.848,4.817940188978616e-05,72,0
35.85,4.832237207451034e-05,72,0
35.852,4.7396216362687455e-05,72,0
35.854,4.538906174787776e-05,72,0
35.856,4.23352795983923e-05,72,0
35.858,3.831423882177069e-05,72,0
35.86,3.344674188525787e-05,72,0
35.862,2.7889521844896275e-05,72,0
35.864,2.1828243452588708e-05,72,0
35.866,1.5469471515267688e-05,72,0
35.868,9.032080370649612e-06,72,0
35.87,2.738576072937097e-06,72,0
35.872,-3.19324922965958e-06,72,0
35.874,-8.55802352998895e-06,72,0
35.876,-1.3169676183888223e-05,72,0
35.878,-1.686737668580718e-05,72,0
35.88,-1.9520426933765924e-05,72,0
35.882,-2.103201000390984e-05,72,0
35.884,-2.1341723214472604e-05,72,0
35.886,-2.042685013523949e-05,72,0
35.888,-1.830235464298492e-05,72,0
35.89,-1.5019635784965371e-05,72,0
35.892,-1.0664164200331568e-05,72,0
35.894,-5.352186789114033e-06,72,0
35.896,7.732975655672999e-07,72,0
35.898,7.547114495079297e-06,72,0
35.9,1.4786904232019612e-05,72,0
35.902,2.2298410960460424e-05,72,0
35.904,2.988095464896075e-05,72,0
35.906,3.733294487560916e-05,72,0
35.908,4.44572823180848e-05,72,0
35.91,5.106652410110697e-05,72,0
35.912,5.698775299495122e-05,72,0
35.914,6.206712143026904e-05,72,0
35.916,6.617397934272485e-05,72,0
35.918,6.92043603717689e-05,72,0
35.92,7.10834969280514e-05,72,0
35.922,7.176705724985083e-05,72,0
35.924,7.124095179392673e-05,72,0
35.926,6.951976903545897e-05,72,0
35.928,6.66440836741742e-05,72,0
35.93,6.267696781950654e-05,72,0
35.932,5.7700013674743385e-05,72,0
35.934,5.180909926752786e-05,72,0
35.936,4.5110070362488886e-05,72,0
35.938,3.771448635380018e-05,72,0
35.94,2.9735555624188168e-05,72,0
35.942,2.1284368677635795e-05,72,0
35.944,1.246655538202621e-05,72,0
35.946,3.3795341010684965e-06,72,0
35.948,-5.8894668620515085e-06,72,0
35.95,-1.5264473005197844e-05,72,0
35.952,-2.468083207807766e-05,72,0
35.954,-3.408427773403782e-05,72,0
35.956,-4.34290856900172e-05,72,0
35.958,-5.267557607711044e-05,72,0
35.96,-6.178737180594028e-05,72,0
35.962,-7.072890516982492e-05,72,0
35.964,-7.946363473546874e-05,72,0
35.966,-8.795328727680864e-05,72,0
35.968,-9.615820232596076e-05,72,0
35.97,-0.0001040386097861,72,0
35.972,-0.0001115565128599,72,0
35.974,-0.0001186778144427,72,0
35.976,-0.0001253743670629,72,0
35.978,-0.0001316256858153,72,0
35.98,-0.0001374201318879,72,0
35.982,-0.0001427554617896,72,0
35.984,-0.0001476387149589,72,0
35.986,-0.0001520854258278,72,0
35.988,-0.0001561180942668,72,0
35.99,-0.0001597638096824,72,0
35.992,-0.0001630509776417,72,0
35.994,-0.0001660052436802,72,0
35.996,-0.0001686448994013,72,0
35.998,-0.0001709762440169,72,0
36.0,-0.0001729894999201,73,1
36.002,-0.0001746558930556,73,1
36.004,-0.0001759264218264,73,1
36.006,-0.0001767326866464,73,1
36.008,-0.0001769899217817,73,1
36.01,-0.0001766020595106,73,1
36.012,-0.0001754683531253,73,1
36.014,-0.0001734909043405,73,1
36.016,-0.0001705824069028,73,1
36.018,-0.0001666734669176,73,1
36.02,-0.0001617189331462,73,1
36.022,-0.0001557027755886,73,1
36.024,-0.0001486412172484,73,1
36.026,-0.0001405840227369,73,1
36.028,-0.0001316140037473,73,1
36.03,-0.0001218448831168,73,1
36.032,-0.0001114177011848,73,1
36.034,-0.0001004959924649,73,1
36.036,-8.92600123424624e-05,73,1
36.038,-7.790033101355956e-05,73,1
36.04,-6.661111503562641e-05,73,1
36.042,-5.558338568242693e-05,73,1
36.044,-4.499849182923555e-05,73,1
36.046,-3.502198048317461e-05,73,1
36.048,-2.5798021405731137e-05,73,1
36.05,-1.7444575155100996e-05,73,1
36.052,-1.0049565666153068e-05,73,1
36.054,-3.668351524436116e-06,73,1
36.056,1.67727327801322e-06,73,1
36.058,5.998455825668011e-06,73,1
36.06,9.337095058775876e-06,73,1
36.062,1.1762278237178494e-05,73,1
36.064,1.3365647017098912e-05,73,1
36.066,1.4256062400036803e-05,73,1
36.068,1.455393778807984e-05,73,1
36.07,1.4385571535712165e-05,73,1
36.072,1.3877767106185749e-05,73,1
36.074,1.3152972435744308e-05,73,1
36.076,1.232508734628868e-05,73,1
36.078,1.1496000436076623e-05,73,1
36.08,1.0752858888175337e-05,73,1
36.082,1.0166060107400032e-05,73,1
36.084,9.787968532518227e-06,73,1
36.086,9.65237014987763e-06,73,1
36.088,9.7746590506873e-06,73,1
36.09,1.01527144126371e-05,73,1
36.092,1.0768391443128816e-05,73,1
36.094,1.1589526605702048e-05,73,1
36.096,1.2572352569557812e-05,73,1
36.098,1.3664228596347157e-05,73,1
36.1,1.4806602790356945e-05,73,1
36.102,1.593812242420482e-05,73,1
36.104,1.6997790953378816e-05,73,1
36.106,1.79280362933259e-05,73,1
36.108,1.8677529755206937e-05,73,1
36.11,1.9203612013480865e-05,73,1
36.112,1.9474238741726743e-05,73,1
36.114,1.946941395118329e-05,73,1
36.116,1.9182101185486748e-05,73,1
36.118,1.861859453013228e-05,73,1
36.12,1.7798312724857008e-05,73,1
36.122,1.675296223021574e-05,73,1
36.124,1.5525012325616996e-05,73,1
36.126,1.4165463734614872e-05,73,1
36.128,1.2730980205809608e-05,73,1
36.13,1.1280549747102396e-05,73,1
36.132,9.871892693717594e-06,73,1
36.134,8.557827269269546e-06,73,1
36.136,7.382779457134936e-06,73,1
36.138,6.379610281760569e-06,73,1
36.14,5.566911681883054e-06,73,1
36.142,4.9468761461109246e-06,73,1
36.144,4.503806739320072e-06,73,1
36.146,4.203340388910447e-06,73,1
36.148,3.9924915274413005e-06,73,1
36.15,3.8006370940434568e-06,73,1
36.152,3.541535005093449e-06,73,1
36.154,3.116395072334911e-06,73,1
36.156,2.4178963413108792e-06,73,1
36.158,1.3348861971054344e-06,73,1
36.16,-2.4262131055277616e-07,73,1
36.162,-2.4185411865865783e-06,73,1
36.164,-5.286223334983446e-06,73,1
36.166,-8.924587205394548e-06,73,1
36.168,-1.3395011568368232e-05,73,1
36.17,-1.873900415956108e-05,73,1
36.172,-2.4976579393605263e-05,73,1
36.174,-3.210522211698524e-05,73,1
36.176,-4.00993209860584e-05,73,1
36.178,-4.890999144805995e-05,73,1
36.18,-5.846525994559044e-05,73,1
36.182,-6.867064792837158e-05,73,1
36.184,-7.941026464081619e-05,73,1
36.186,-9.054855753535888e-05,73,1
36.188,-0.0001019328388829,73,1
36.19,-0.00011339659937,73,1
36.192,-0.0001247634910978,73,1
36.194,-0.0001358517934648,73,1
36.196,-0.0001464791742001,73,1
36.198,-0.0001564675513099,73,1
36.2,-0.0001656478048422,73,1
36.202,-0.0001738640330659,73,1
36.204,-0.0001809770810164,73,1
36.206,-0.0001868672044193,73,1
36.208,-0.0001914358932665,73,1
36.21,-0.0001946069795832,73,1
36.212,-0.0001963271774331,73,1
36.214,-0.0001965661942501,73,1
36.216,-0.0001953165402068,73,1
36.218,-0.0001925931384063,73,1
36.22,-0.0001884327981881,73,1
36.222,-0.0001828935690832,73,1
36.224,-0.0001760539512727,73,1
36.226,-0.0001680119021375,73,1
36.228,-0.0001588835592855,73,1
36.23,-0.0001488016040882,73,1
36.232,-0.0001379132015794,73,1
36.234,-0.0001263774653139,73,1
36.236,-0.0001143624278833,73,1
36.238,-0.0001020415544072,73,1
36.24,-8.958988321241942e-05,73,1
36.242,-7.717988903080916e-05,73,1
36.244,-6.497716620980266e-05,73,1
36.246,-5.313606384903657e-05,73,1
36.248,-4.179547011986493e-05,73,1
36.25,-3.1075006640423654e-05,73,1
36.252,-2.107192908441648e-05,73,1
36.254,-1.1859016143952357e-05,73,1
36.256,-3.483648734382959e-06,73,1
36.258,4.03184927856977e-06,73,1
36.26,1.0688664392665766e-05,73,1
36.262,1.6508873743549353e-05,73,1
36.264,2.1531927230125943e-05,73,1
36.266,2.581046954011332e-05,73,1
36.268,2.9405833964677603e-05,73,1
36.27,3.238359341363221e-05,73,1
36.272,3.480951382229879e-05,73,1
36.274,3.67461601829685e-05,73,1
36.276,3.8250317123100574e-05,73,1
36.278,3.9371310885466086e-05,73,1
36.28,4.015024644312922e-05,73,1
36.282,4.0620120917292666e-05,73,1
36.284,4.080675098329923e-05,73,1
36.286,4.073041501747861e-05,73,1
36.288,4.040802378707428e-05,73,1
36.29,3.985553385219875e-05,73,1
36.292,3.909027342252037e-05,73,1
36.294,3.8132882516586346e-05,73,1
36.296,3.700865956254764e-05,73,1
36.298,3.574822620911824e-05,73,1
36.3,3.438752418773272e-05,73,1
36.302,3.2967204144758455e-05,73,1
36.304,3.153147650747779e-05,73,1
36.306,3.0126519716872476e-05,73,1
36.308,2.8798592560214527e-05,73,1
36.31,2.7592039830454903e-05,73,1
36.312,2.6547384297180743e-05,73,1
36.314,2.569967123368788e-05,73,1
36.316,2.507720063564557e-05,73,1
